"mutasi_id","pegawai_id","instansi_asal_id","instansi_tujuan_id","tanggal_mutasi","jenis_mutasi"
5212,19637,4,36,2023-11-08,Alih Tugas
5213,19641,15,30,2029-03-17,Alih Tugas
5214,19642,33,30,1998-03-24,Promosi
5215,19642,2,30,2003-01-01,Promosi
5216,19642,20,30,2007-11-05,Rotasi
5217,19650,21,36,2014-03-16,Alih Tugas
5218,19653,25,35,2015-05-02,Rotasi
5219,19654,11,32,2002-09-26,Promosi
5220,19655,26,32,2027-12-18,Promosi
5221,19656,42,1,2011-03-13,Rotasi
5222,19663,32,4,2001-12-24,Promosi
5223,19663,27,4,2005-09-08,Rotasi
5224,19664,24,19,2027-04-07,Rotasi
5225,19674,7,12,2011-03-24,Rotasi
5226,19677,16,9,2020-06-21,Rotasi
5227,19678,26,39,2023-09-06,Rotasi
5228,19685,1,31,2017-12-09,Alih Tugas
5229,19685,21,31,2020-03-19,Rotasi
5230,19693,35,25,2000-11-17,Rotasi
5231,19693,28,25,2005-06-09,Rotasi
5232,19718,47,27,2008-05-15,Rotasi
5233,19718,14,27,2014-11-08,Rotasi
5234,19719,22,17,2015-02-16,Rotasi
5235,19719,42,17,2020-03-04,Alih Tugas
5236,19721,40,2,2024-08-05,Rotasi
5237,19731,22,4,2007-10-25,Alih Tugas
5238,19731,28,4,2013-07-05,Rotasi
5239,19731,46,4,2016-07-28,Rotasi
5240,19742,37,45,2015-10-03,Rotasi
5241,19753,13,21,2026-02-09,Alih Tugas
5242,19766,30,26,2007-08-21,Rotasi
5243,19766,32,26,2012-07-08,Rotasi
5244,19774,3,20,2013-01-22,Rotasi
5245,19777,27,38,1991-06-07,Alih Tugas
5246,19780,41,36,1994-06-07,Rotasi
5247,19780,47,36,1999-11-15,Rotasi
5248,19780,31,36,2002-06-24,Promosi
5249,19787,5,43,1995-06-07,Promosi
5250,19787,18,43,1998-10-01,Rotasi
5251,19791,30,43,2000-06-08,Rotasi
5252,19791,33,43,2006-04-19,Promosi
5253,19792,43,23,2018-03-09,Promosi
5254,19794,9,21,2018-09-27,Promosi
5255,19795,41,25,2006-07-04,Alih Tugas
5256,19795,15,25,2012-01-25,Alih Tugas
5257,19796,21,40,2025-02-12,Promosi
5258,19822,5,15,2004-01-16,Promosi
5259,19829,20,34,2029-01-15,Rotasi
5260,19838,25,10,2006-07-11,Alih Tugas
5261,19838,21,10,2010-05-26,Promosi
5262,19838,19,10,2016-04-09,Rotasi
5263,19842,38,5,1998-12-11,Promosi
5264,19843,28,1,2016-09-08,Promosi
5265,19843,10,1,2019-02-28,Rotasi
5266,19849,34,24,2009-06-26,Rotasi
5267,19849,14,24,2012-09-12,Alih Tugas
5268,19849,32,24,2018-03-02,Rotasi
5269,19851,44,31,2008-04-17,Rotasi
5270,19851,28,31,2011-08-16,Rotasi
5271,19855,47,8,2014-02-05,Rotasi
5272,19855,11,8,2019-02-08,Rotasi
5273,19858,31,24,2026-01-23,Promosi
5274,19863,28,29,2004-08-15,Promosi
5275,19863,4,29,2008-12-09,Rotasi
5276,19863,38,29,2014-11-15,Promosi
5277,19864,27,12,2028-02-16,Promosi
5278,19885,27,43,2015-05-07,Promosi
5279,19888,19,29,2011-02-25,Promosi
5280,19888,36,29,2017-10-06,Rotasi
5281,19919,37,25,2019-01-25,Promosi
5282,19919,15,25,2024-03-04,Alih Tugas
5283,19928,33,32,1997-08-15,Rotasi
5284,19928,1,32,2000-03-20,Rotasi
5285,19930,37,20,2006-04-27,Rotasi
5286,19930,24,20,2010-06-04,Rotasi
5287,19930,37,20,2013-03-19,Alih Tugas
5288,19931,47,26,2003-04-26,Promosi
5289,19931,47,26,2006-01-08,Promosi
5290,19931,14,26,2012-04-14,Promosi
5291,19940,27,4,2029-09-10,Rotasi
5292,19941,7,17,2003-02-22,Alih Tugas
5293,19941,36,17,2009-09-21,Promosi
5294,19944,47,46,2020-08-11,Rotasi
5295,19948,40,27,2024-08-23,Rotasi
5296,19969,22,23,2029-08-02,Rotasi
5297,19972,11,4,2017-11-08,Promosi
5298,19972,17,4,2020-01-26,Promosi
5299,19975,4,35,2025-06-19,Alih Tugas
5300,19976,19,37,2021-05-05,Rotasi
5301,19977,25,20,2002-11-24,Rotasi
5302,19983,37,3,2021-06-10,Rotasi
5303,19987,3,43,2006-06-21,Rotasi
5304,19987,39,43,2010-10-25,Promosi
5305,20004,37,11,2019-03-12,Rotasi
5306,20004,21,11,2024-01-27,Alih Tugas
5307,20006,34,45,2028-07-10,Alih Tugas
5308,20011,33,15,2025-04-06,Rotasi
5309,20012,7,9,2006-11-09,Rotasi
5310,20012,8,9,2011-08-14,Rotasi
5311,20012,31,9,2015-10-02,Promosi
5312,20014,35,12,2015-10-18,Alih Tugas
5313,20019,16,41,2005-04-10,Alih Tugas
5314,20019,23,41,2011-02-25,Rotasi
5315,20021,29,16,2017-11-12,Promosi
5316,20021,4,16,2021-03-09,Promosi
5317,20030,6,45,2007-11-09,Promosi
5318,20049,8,14,2009-04-07,Rotasi
5319,20050,1,28,2016-07-03,Promosi
5320,20050,39,28,2022-03-03,Rotasi
5321,20062,39,36,2026-06-08,Rotasi
5322,20073,29,8,1996-08-12,Rotasi
5323,20074,8,39,2008-07-23,Rotasi
5324,20075,31,40,2015-10-12,Rotasi
5325,20076,30,27,2017-02-18,Promosi
5326,20086,43,10,2018-01-27,Rotasi
5327,20086,18,10,2023-08-16,Rotasi
5328,20095,38,47,2006-11-16,Rotasi
5329,20095,29,47,2010-01-19,Rotasi
5330,20095,9,47,2013-04-11,Alih Tugas
5331,20123,35,43,2007-06-05,Promosi
5332,20123,35,43,2013-04-16,Promosi
5333,20123,26,43,2018-07-06,Rotasi
5334,20127,34,45,2002-01-15,Alih Tugas
5335,20127,41,45,2008-10-23,Promosi
5336,20133,14,41,2018-12-17,Rotasi
5337,20133,23,41,2021-06-20,Rotasi
5338,20137,9,17,2022-01-08,Promosi
5339,20138,31,3,2028-11-12,Alih Tugas
5340,20141,43,23,2023-08-17,Alih Tugas
5341,20143,20,6,2007-09-07,Promosi
5342,20143,1,6,2010-10-04,Promosi
5343,20153,31,14,2013-02-02,Rotasi
5344,20154,26,12,2006-07-11,Rotasi
5345,20154,19,12,2010-03-21,Rotasi
5346,20170,3,25,2027-11-08,Rotasi
5347,20177,37,12,2023-10-17,Rotasi
5348,20180,10,23,2022-09-01,Promosi
5349,20182,5,19,2007-05-07,Promosi
5350,20182,26,19,2012-06-23,Promosi
5351,20184,35,37,2006-12-16,Rotasi
5352,20184,12,37,2009-10-28,Alih Tugas
5353,20186,12,19,2003-10-21,Alih Tugas
5354,20186,31,19,2009-07-05,Promosi
5355,20191,21,5,2013-05-15,Rotasi
5356,20191,31,5,2016-01-24,Rotasi
5357,20199,34,4,2027-06-14,Promosi
5358,20207,3,18,2028-11-02,Promosi
5359,20223,16,26,2027-01-23,Alih Tugas
5360,20225,15,35,2023-07-01,Rotasi
5361,20226,4,36,2011-10-25,Promosi
5362,20229,9,28,2009-06-22,Rotasi
5363,20229,6,28,2015-10-06,Alih Tugas
5364,20229,15,28,2021-04-12,Rotasi
5365,20241,43,28,2013-06-16,Promosi
5366,20241,23,28,2018-12-16,Rotasi
5367,20248,30,36,1995-03-16,Rotasi
5368,20251,45,15,2016-09-09,Rotasi
5369,20251,38,15,2022-01-12,Promosi
5370,20257,16,23,2023-10-28,Alih Tugas
5371,20261,17,45,2011-08-04,Promosi
5372,20263,27,30,1998-06-09,Rotasi
5373,20263,44,30,2004-07-18,Alih Tugas
5374,20263,12,30,2009-07-15,Promosi
5375,20269,10,8,2009-02-02,Rotasi
5376,20269,22,8,2012-05-16,Rotasi
5377,20281,16,1,2005-08-21,Alih Tugas
5378,20281,36,1,2010-07-19,Rotasi
5379,20281,23,1,2015-05-17,Rotasi
5380,20282,19,41,2022-08-04,Rotasi
5381,20283,10,41,2026-03-27,Rotasi
5382,20286,9,12,2023-12-12,Promosi
5383,20288,30,11,1992-01-07,Alih Tugas
5384,20288,10,11,1998-09-07,Promosi
5385,20288,31,11,2003-12-14,Promosi
5386,20300,20,22,1999-01-14,Rotasi
5387,20300,17,22,2002-01-03,Alih Tugas
5388,20302,18,35,2017-11-01,Promosi
5389,20302,17,35,2020-06-16,Rotasi
5390,20305,33,15,1994-02-22,Rotasi
5391,20310,5,39,1995-01-01,Promosi
5392,20310,6,39,1998-04-18,Rotasi
5393,20310,45,39,2004-11-23,Rotasi
5394,20313,43,15,2013-04-01,Rotasi
5395,20328,30,47,2006-12-10,Promosi
5396,20332,40,13,2006-05-02,Rotasi
5397,20332,31,13,2012-03-14,Alih Tugas
5398,20332,35,13,2016-04-23,Alih Tugas
5399,20335,29,15,2008-01-01,Alih Tugas
5400,20337,7,34,2018-01-01,Rotasi
5401,20338,16,11,2006-04-23,Rotasi
5402,20338,8,11,2012-06-06,Promosi
5403,20351,34,37,2016-01-13,Rotasi
5404,20351,41,37,2022-08-15,Promosi
5405,20354,36,46,2009-05-16,Promosi
5406,20368,32,33,2007-06-09,Promosi
5407,20368,38,33,2010-02-22,Rotasi
5408,20372,18,15,2012-09-23,Promosi
5409,20372,23,15,2018-01-13,Rotasi
5410,20379,12,20,2021-08-08,Promosi
5411,20390,10,46,2012-09-26,Promosi
5412,20397,38,43,2025-06-23,Rotasi
5413,20406,13,5,2014-07-14,Rotasi
5414,20410,37,36,2024-11-14,Rotasi
5415,20414,35,13,2029-07-25,Promosi
5416,20415,2,35,2018-06-02,Rotasi
5417,20415,7,35,2022-06-20,Rotasi
5418,20427,13,34,2004-02-20,Rotasi
5419,20427,3,34,2008-08-25,Rotasi
5420,20437,34,40,2015-07-14,Rotasi
5421,20439,37,1,2016-04-15,Rotasi
5422,20439,47,1,2021-05-09,Rotasi
5423,20457,46,40,2023-06-04,Promosi
5424,20462,24,40,2019-07-06,Promosi
5425,20462,41,40,2022-01-23,Promosi
5426,20467,10,27,2006-11-25,Rotasi
5427,20469,6,10,2006-01-19,Rotasi
5428,20469,33,10,2012-03-12,Promosi
5429,20476,38,25,2013-09-16,Rotasi
5430,20481,25,10,2005-09-08,Alih Tugas
5431,20481,32,10,2011-03-20,Rotasi
5432,20482,5,9,2014-02-07,Rotasi
5433,20485,8,29,2007-04-28,Rotasi
5434,20485,6,29,2012-03-15,Rotasi
5435,20485,6,29,2018-11-06,Rotasi
5436,20486,5,2,2006-06-28,Promosi
5437,20488,38,10,2025-05-16,Rotasi
5438,20492,27,28,2007-10-19,Rotasi
5439,20492,24,28,2011-12-08,Alih Tugas
5440,20496,22,26,2015-07-24,Rotasi
5441,20496,36,26,2020-10-19,Rotasi
5442,20510,31,32,2007-03-06,Promosi
5443,20510,39,32,2013-11-02,Rotasi
5444,20511,11,5,2012-08-10,Promosi
5445,20511,34,5,2016-05-10,Rotasi
5446,20514,45,40,2025-09-23,Rotasi
5447,20516,46,35,2017-09-21,Promosi
5448,20516,33,35,2020-03-04,Rotasi
5449,20518,36,37,2006-05-21,Rotasi
5450,20518,44,37,2011-05-02,Rotasi
5451,20518,47,37,2016-12-24,Promosi
5452,20519,23,3,2016-01-05,Rotasi
5453,20519,26,3,2019-07-02,Alih Tugas
5454,20520,32,9,2020-05-16,Rotasi
5455,20536,5,14,2012-07-07,Rotasi
5456,20539,32,15,2008-11-04,Alih Tugas
5457,20540,36,26,2025-07-18,Rotasi
5458,20542,19,13,2020-07-10,Alih Tugas
5459,20549,2,32,2005-12-01,Alih Tugas
5460,20549,35,32,2010-09-08,Rotasi
5461,20557,6,25,2019-02-15,Rotasi
5462,20557,8,25,2022-11-12,Promosi
5463,20558,40,8,2020-07-19,Alih Tugas
5464,20559,34,35,2023-01-26,Promosi
5465,20562,33,30,2019-07-09,Alih Tugas
5466,20562,39,30,2022-12-18,Promosi
5467,20563,8,34,2018-12-16,Alih Tugas
5468,20584,43,7,2028-01-08,Alih Tugas
5469,20589,24,42,2028-10-13,Rotasi
5470,20596,18,45,2011-01-06,Promosi
5471,20601,32,29,2011-11-02,Rotasi
5472,20601,21,29,2016-11-21,Rotasi
5473,20606,29,1,2026-08-04,Promosi
5474,20610,21,41,2025-06-22,Alih Tugas
5475,20613,24,33,2027-09-03,Rotasi
5476,20614,45,34,1991-11-14,Promosi
5477,20615,22,25,1995-06-04,Rotasi
5478,20627,6,10,1998-04-25,Rotasi
5479,20627,37,10,2004-10-15,Rotasi
5480,20627,22,10,2008-01-13,Alih Tugas
5481,20630,3,41,2003-05-15,Alih Tugas
5482,20630,46,41,2009-10-23,Rotasi
5483,20648,37,44,2013-03-26,Rotasi
5484,20651,13,29,2009-02-14,Rotasi
5485,20651,38,29,2013-10-20,Rotasi
5486,20651,11,29,2017-01-01,Rotasi
5487,20652,39,3,2028-02-26,Rotasi
5488,20662,47,33,2024-09-24,Rotasi
5489,20663,28,42,2028-07-08,Rotasi
5490,20666,44,38,2010-08-17,Rotasi
5491,20670,43,15,1988-10-04,Alih Tugas
5492,20670,44,15,1992-11-28,Rotasi
5493,20670,21,15,1997-10-11,Promosi
5494,20695,27,26,2010-11-15,Rotasi
5495,20695,10,26,2013-04-15,Promosi
5496,20705,29,26,2012-01-25,Rotasi
5497,20705,8,26,2018-08-07,Rotasi
5498,20706,33,24,2009-01-09,Alih Tugas
5499,20712,4,33,2015-10-08,Rotasi
5500,20712,44,33,2018-12-17,Alih Tugas
5501,20713,25,28,2016-07-17,Rotasi
5502,20714,29,46,2021-07-22,Rotasi
5503,20720,38,25,2028-02-24,Rotasi
5504,20731,17,39,2006-03-21,Rotasi
5505,20731,17,39,2010-10-18,Promosi
5506,20731,29,39,2014-06-12,Promosi
5507,20733,10,21,2024-06-17,Rotasi
5508,20734,22,1,2009-06-14,Rotasi
5509,20734,25,1,2014-04-23,Promosi
5510,20740,14,39,2002-11-08,Alih Tugas
5511,20740,19,39,2005-08-04,Rotasi
5512,20742,42,36,2021-11-18,Rotasi
5513,20743,44,16,2018-09-07,Rotasi
5514,20743,6,16,2024-12-12,Rotasi
5515,20751,15,42,2014-08-01,Rotasi
5516,20764,9,23,2012-04-18,Promosi
5517,20764,13,23,2017-12-20,Rotasi
5518,20766,20,25,2007-12-03,Rotasi
5519,20766,2,25,2013-12-05,Rotasi
5520,20772,19,46,2022-03-01,Promosi
5521,20778,16,5,2015-12-16,Rotasi
5522,20779,19,37,2025-04-20,Rotasi
5523,20791,43,45,2014-05-11,Rotasi
5524,20793,27,10,2017-09-07,Rotasi
5525,20793,14,10,2020-09-23,Rotasi
5526,20798,32,24,2009-12-04,Promosi
5527,20798,17,24,2014-02-12,Promosi
5528,20808,15,14,2018-12-27,Promosi
5529,20808,33,14,2021-10-28,Alih Tugas
5530,20815,37,34,2002-07-07,Rotasi
5531,20818,45,24,2007-11-18,Rotasi
5532,20818,28,24,2013-12-06,Rotasi
5533,20823,44,3,2012-02-04,Alih Tugas
5534,20827,19,8,2003-03-12,Promosi
5535,20827,24,8,2006-04-26,Rotasi
5536,20834,19,11,1996-05-21,Alih Tugas
5537,20838,15,47,2027-08-01,Rotasi
5538,20841,36,1,2008-08-13,Rotasi
5539,20841,21,1,2014-03-03,Rotasi
5540,20841,43,1,2018-10-11,Rotasi
5541,20842,41,28,2015-02-02,Rotasi
5542,20842,6,28,2019-09-03,Promosi
5543,20848,11,42,1998-05-09,Rotasi
5544,20848,2,42,2001-07-11,Alih Tugas
5545,20848,38,42,2004-07-28,Rotasi
5546,20868,3,33,2019-09-28,Promosi
5547,20872,36,29,2012-06-04,Promosi
5548,20882,36,13,2024-06-11,Alih Tugas
5549,20896,44,13,2013-04-14,Alih Tugas
5550,20897,45,32,2000-11-22,Rotasi
5551,20897,17,32,2004-05-01,Rotasi
5552,20911,32,29,2004-03-26,Rotasi
5553,20911,33,29,2010-02-04,Rotasi
5554,20911,9,29,2014-01-28,Alih Tugas
5555,20915,34,38,2016-08-25,Promosi
5556,20918,41,39,2023-10-05,Rotasi
5557,20920,12,36,2020-07-18,Promosi
5558,20931,2,11,2007-12-03,Rotasi
5559,20936,44,10,2014-04-26,Rotasi
5560,20936,9,10,2020-01-10,Rotasi
5561,20940,33,18,2004-02-28,Rotasi
5562,20940,36,18,2010-09-20,Promosi
5563,20947,43,36,2029-12-16,Alih Tugas
5564,20954,29,12,2016-04-17,Rotasi
5565,20957,8,22,2011-11-22,Rotasi
5566,20961,44,4,2018-02-08,Promosi
5567,20968,29,26,2013-07-24,Rotasi
5568,20973,12,21,2018-08-10,Alih Tugas
5569,20973,15,21,2021-04-21,Promosi
5570,20974,14,23,2014-06-07,Rotasi
5571,20978,33,16,2004-05-07,Promosi
5572,20978,27,16,2007-11-26,Rotasi
5573,20981,19,23,2015-11-01,Rotasi
5574,20983,31,33,2005-08-11,Rotasi
5575,20989,47,3,2018-07-25,Alih Tugas
5576,21000,12,31,2029-02-24,Rotasi
5577,21010,23,12,2013-02-09,Alih Tugas
5578,21010,17,12,2018-02-11,Rotasi
5579,21017,47,27,2026-03-18,Rotasi
5580,21023,9,35,2007-09-12,Promosi
5581,21023,41,35,2010-12-09,Promosi
5582,21029,19,47,2017-05-09,Rotasi
5583,21029,5,47,2022-12-16,Rotasi
5584,21031,21,7,2000-12-21,Rotasi
5585,21038,44,9,2023-01-25,Alih Tugas
5586,21043,42,43,2009-01-20,Rotasi
5587,21045,37,10,1994-03-07,Alih Tugas
5588,21045,29,10,1997-04-11,Rotasi
5589,21046,32,36,2011-03-10,Rotasi
5590,21046,39,36,2015-11-13,Promosi
5591,21049,6,38,2024-01-11,Rotasi
5592,21058,24,14,2019-09-03,Rotasi
5593,21062,12,46,2023-07-07,Rotasi
5594,21063,23,9,2007-01-06,Promosi
5595,21065,28,17,2018-01-08,Rotasi
5596,21065,12,17,2024-12-28,Rotasi
5597,21070,3,38,2023-11-07,Rotasi
5598,21073,34,39,2017-09-13,Promosi
5599,21078,16,15,2021-10-28,Rotasi
5600,21080,10,21,2008-10-01,Promosi
5601,21080,30,21,2013-03-22,Rotasi
5602,21086,32,22,2029-07-20,Rotasi
5603,21088,41,2,2003-05-01,Promosi
5604,21088,26,2,2006-01-28,Alih Tugas
5605,21088,20,2,2010-06-04,Promosi
5606,21092,43,41,2025-06-07,Rotasi
5607,21096,16,19,2009-01-15,Promosi
5608,21102,28,6,2007-01-07,Promosi
5609,21102,26,6,2010-10-12,Rotasi
5610,21102,1,6,2014-03-04,Rotasi
5611,21104,36,44,2005-09-26,Rotasi
5612,21117,9,47,1999-07-16,Alih Tugas
5613,21117,3,47,2004-10-21,Alih Tugas
5614,21117,42,47,2007-01-18,Rotasi
5615,21123,32,22,2027-05-23,Rotasi
5616,21126,17,13,2001-09-04,Rotasi
5617,21126,30,13,2005-02-28,Rotasi
5618,21126,31,13,2008-09-11,Promosi
5619,21132,29,24,2023-12-27,Alih Tugas
5620,21137,47,1,2019-07-16,Rotasi
5621,21138,47,28,2028-08-18,Rotasi
5622,21160,24,5,2013-08-05,Rotasi
5623,21160,42,5,2019-03-06,Rotasi
5624,21161,1,33,2026-08-23,Promosi
5625,21164,6,44,2006-12-24,Rotasi
5626,21164,37,44,2010-04-15,Alih Tugas
5627,21176,1,2,2021-07-15,Promosi
5628,21177,7,27,2017-03-08,Rotasi
5629,21177,29,27,2020-12-19,Alih Tugas
5630,21186,21,18,2017-02-26,Rotasi
5631,21188,31,25,2009-10-21,Promosi
5632,21188,47,25,2014-10-22,Rotasi
5633,21192,42,7,2012-01-11,Alih Tugas
5634,21193,24,36,2000-01-06,Rotasi
5635,21193,22,36,2003-04-02,Rotasi
5636,21193,19,36,2007-01-15,Promosi
5637,21198,30,45,2002-06-23,Rotasi
5638,21198,2,45,2008-06-02,Rotasi
5639,21198,15,45,2012-02-21,Alih Tugas
5640,21215,15,26,2013-03-14,Rotasi
5641,21215,23,26,2019-03-10,Promosi
5642,21220,21,1,2010-05-16,Rotasi
5643,21220,13,1,2014-01-28,Rotasi
5644,21223,45,24,2022-11-05,Rotasi
5645,21224,27,1,2007-01-28,Rotasi
5646,21224,13,1,2011-01-18,Promosi
5647,21224,32,1,2017-12-27,Rotasi
5648,21226,29,36,2025-08-18,Promosi
5649,21230,30,44,2005-10-28,Rotasi
5650,21233,15,11,1998-11-07,Promosi
5651,21233,1,11,2002-12-23,Rotasi
5652,21237,26,33,2023-11-11,Promosi
5653,21240,33,29,2018-10-20,Promosi
5654,21242,3,27,2025-04-03,Alih Tugas
5655,21256,45,8,2024-01-11,Rotasi
5656,21257,34,16,2002-12-16,Rotasi
5657,21257,25,16,2005-09-04,Rotasi
5658,21265,45,8,2013-09-18,Promosi
5659,21265,41,8,2018-02-02,Rotasi
5660,21267,13,45,2028-06-09,Alih Tugas
5661,21275,17,42,2026-02-06,Rotasi
5662,21278,37,11,2002-03-28,Rotasi
5663,21285,32,31,2012-01-18,Rotasi
5664,21293,22,25,2018-05-05,Alih Tugas
5665,21298,13,18,2022-03-25,Rotasi
5666,21300,19,44,2008-12-24,Rotasi
5667,21300,43,44,2014-01-10,Promosi
5668,21300,40,44,2020-03-20,Alih Tugas
5669,21307,27,47,2012-08-19,Promosi
5670,21317,6,21,2015-10-11,Rotasi
5671,21317,11,21,2021-01-01,Promosi
5672,21321,12,24,2008-05-27,Alih Tugas
5673,21321,35,24,2012-12-18,Promosi
5674,21322,44,7,2013-11-02,Rotasi
5675,21327,36,28,2013-05-28,Rotasi
5676,21332,17,43,2028-02-26,Rotasi
5677,21345,2,34,2026-06-11,Rotasi
5678,21348,14,2,2010-05-08,Alih Tugas
5679,21348,16,2,2016-10-19,Alih Tugas
5680,21358,28,22,2002-10-08,Rotasi
5681,21358,25,22,2008-10-02,Alih Tugas
5682,21374,33,25,2023-05-19,Rotasi
5683,21376,39,32,2019-05-04,Rotasi
5684,21378,32,30,2000-10-06,Alih Tugas
5685,21378,23,30,2005-02-18,Rotasi
5686,21378,3,30,2010-03-09,Rotasi
5687,21379,41,45,2025-01-12,Alih Tugas
5688,21380,2,26,2026-05-12,Promosi
5689,21388,6,4,2021-06-14,Rotasi
5690,21393,24,21,1994-07-27,Rotasi
5691,21393,11,21,1998-10-17,Rotasi
5692,21402,9,6,2028-03-04,Rotasi
5693,21406,8,44,2002-02-07,Promosi
5694,21406,24,44,2008-01-21,Promosi
5695,21406,40,44,2012-01-27,Rotasi
5696,21408,12,30,2025-06-19,Rotasi
5697,21435,43,28,2002-01-03,Rotasi
5698,21435,6,28,2005-12-24,Rotasi
5699,21435,27,28,2008-11-19,Alih Tugas
5700,21438,1,46,2001-10-08,Promosi
5701,21438,12,46,2007-06-23,Rotasi
5702,21441,47,22,2023-07-17,Promosi
5703,21445,25,45,2006-05-22,Rotasi
5704,21453,33,29,2028-02-06,Rotasi
5705,21456,19,15,1996-09-01,Rotasi
5706,21457,5,11,2005-02-18,Rotasi
5707,21457,22,11,2010-08-25,Promosi
5708,21461,5,22,2014-05-26,Rotasi
5709,21461,33,22,2020-10-08,Promosi
5710,21478,22,10,2012-02-28,Rotasi
5711,21478,40,10,2015-09-20,Promosi
5712,21498,9,14,2018-12-25,Rotasi
5713,21501,32,17,2024-07-21,Rotasi
5714,21503,9,35,2011-03-28,Rotasi
5715,21504,19,29,2018-03-17,Rotasi
5716,21511,14,41,2018-09-10,Promosi
5717,21521,2,12,2021-03-25,Promosi
5718,21530,24,1,2012-01-22,Rotasi
5719,21530,23,1,2015-10-15,Alih Tugas
5720,21534,27,10,1994-03-01,Rotasi
5721,21534,31,10,1997-02-14,Rotasi
5722,21548,2,41,1996-08-18,Promosi
5723,21548,19,41,1999-12-04,Alih Tugas
5724,21548,15,41,2003-03-11,Promosi
5725,21549,3,36,2017-02-11,Promosi
5726,21560,41,28,2028-02-09,Promosi
5727,21569,4,40,2022-04-01,Promosi
5728,21580,45,19,2016-03-28,Promosi
5729,21581,27,4,2018-10-06,Rotasi
5730,21583,3,25,2027-02-05,Promosi
5731,21587,35,19,2029-07-18,Alih Tugas
5732,21595,13,12,2008-05-10,Rotasi
5733,21608,38,14,2020-12-19,Promosi
5734,21613,20,32,2003-02-14,Rotasi
5735,21613,7,32,2009-04-23,Rotasi
5736,21618,31,26,2008-02-21,Rotasi
5737,21618,28,26,2012-06-14,Promosi
5738,21622,13,19,2024-03-27,Rotasi
5739,21634,27,47,1996-07-15,Alih Tugas
5740,21650,6,28,2029-12-26,Alih Tugas
5741,21656,23,36,2014-03-02,Rotasi
5742,21656,47,36,2017-04-24,Rotasi
5743,21658,8,25,2008-07-18,Rotasi
5744,21659,29,13,2024-09-24,Promosi
5745,21664,34,25,2022-09-02,Promosi
5746,21673,28,25,2005-07-08,Promosi
5747,21673,11,25,2010-10-09,Rotasi
5748,21680,26,20,2024-11-16,Rotasi
5749,21682,16,30,2011-11-16,Alih Tugas
5750,21686,10,42,2016-03-18,Alih Tugas
5751,21692,44,8,1994-10-24,Rotasi
5752,21692,28,8,2000-11-20,Alih Tugas
5753,21692,9,8,2003-05-21,Alih Tugas
5754,21694,37,43,2010-03-20,Rotasi
5755,21694,22,43,2013-09-18,Rotasi
5756,21702,10,9,2028-05-26,Rotasi
5757,21704,13,41,1998-02-07,Alih Tugas
5758,21704,45,41,2002-05-28,Rotasi
5759,21719,1,32,1999-08-07,Promosi
5760,21719,36,32,2005-01-22,Rotasi
5761,21725,22,36,2010-09-23,Rotasi
5762,21738,42,36,2025-02-27,Rotasi
5763,21753,23,41,2018-08-13,Alih Tugas
5764,21754,47,6,2000-04-05,Rotasi
5765,21759,35,42,2026-09-05,Alih Tugas
5766,21763,4,47,1989-10-17,Rotasi
5767,21763,39,47,1995-05-17,Rotasi
5768,21763,31,47,1999-10-23,Promosi
5769,21770,35,28,2008-12-20,Promosi
5770,21770,27,28,2011-09-20,Rotasi
5771,21775,22,43,2006-07-13,Promosi
5772,21779,47,20,2016-01-28,Alih Tugas
5773,21782,35,22,2006-06-09,Rotasi
5774,21783,22,20,2010-07-02,Alih Tugas
5775,21783,28,20,2013-06-14,Promosi
5776,21787,25,8,2023-07-27,Promosi
5777,21793,17,23,2006-06-08,Alih Tugas
5778,21793,4,23,2009-06-01,Rotasi
5779,21793,24,23,2012-11-08,Promosi
5780,21794,4,31,2010-09-14,Alih Tugas
5781,21795,11,23,2010-08-21,Alih Tugas
5782,21807,41,21,2024-02-23,Rotasi
5783,21818,23,30,1992-09-08,Alih Tugas
5784,21822,6,15,2022-01-21,Rotasi
5785,21823,24,45,2023-03-22,Promosi
5786,21826,3,23,2017-03-24,Rotasi
5787,21831,1,27,1999-01-20,Rotasi
5788,21831,22,27,2002-01-26,Alih Tugas
5789,21836,46,38,2025-12-09,Promosi
5790,21845,17,9,2006-02-11,Promosi
5791,21853,6,8,2001-12-12,Alih Tugas
5792,21853,19,8,2006-04-25,Rotasi
5793,21854,36,38,2018-09-25,Rotasi
5794,21854,6,38,2023-05-05,Rotasi
5795,21856,19,8,2027-02-19,Rotasi
5796,21865,30,21,2009-06-26,Rotasi
5797,21867,38,24,2021-10-19,Promosi
5798,21878,44,46,2020-10-01,Rotasi
5799,21886,32,26,2015-01-15,Rotasi
5800,21886,42,26,2019-11-09,Promosi
5801,21887,46,35,2001-05-04,Rotasi
5802,21897,13,40,2017-07-27,Alih Tugas
5803,21898,4,27,2002-08-25,Rotasi
5804,21898,25,27,2008-01-11,Promosi
5805,21903,7,33,2018-12-25,Rotasi
5806,21906,24,7,2018-12-06,Promosi
5807,21918,4,5,2024-04-21,Promosi
5808,21927,11,39,2022-12-05,Rotasi
5809,21928,6,1,2027-06-10,Rotasi
5810,21931,23,29,2000-02-06,Alih Tugas
5811,21933,43,19,2004-03-16,Rotasi
5812,21933,1,19,2010-11-03,Promosi
5813,21933,8,19,2016-12-23,Promosi
5814,21937,44,37,2022-11-07,Alih Tugas
5815,21938,9,40,2000-08-02,Alih Tugas
