"riwayat_pendidikan_id","pegawai_id","pendidikan_id","nama_universitas","program_studi","tahun_lulus"
47772,20840,4,Universitas Negeri Jakarta,Sistem Informasi,2021
47773,20841,1,,,1997
47774,20841,4,Universitas Gadjah Mada,Teknik Industri,2001
47775,20841,5,Universitas Gadjah Mada,Teknik Sipil,2003
47776,20842,1,,,2005
47777,20842,4,Universitas Negeri Yogyakarta,Administrasi Publik,2009
47778,20843,1,,,2009
47779,20843,4,Universitas Airlangga,Sistem Informasi,2013
47780,20843,5,Universitas Brawijaya,Statistika,2015
47781,20844,1,,,1988
47782,20844,4,Institut Teknologi Bandung,Teknik Informatika,1992
47783,20845,1,,,1991
47784,20845,4,BINUS University,Kesehatan Masyarakat,1995
47785,20846,1,,,1986
47786,20846,4,Universitas Negeri Jakarta,Sistem Informasi,1990
47787,20847,1,,,1998
47788,20847,4,Universitas Sebelas Maret,Manajemen,2002
47789,20848,1,,,1989
47790,20848,4,Telkom University,Teknik Sipil,1993
47791,20849,1,,,2002
47792,20849,4,Universitas Sriwijaya,Teknik Informatika,2006
47793,20849,5,Institut Teknologi Bandung,Ilmu Komputer,2008
47794,20850,1,,,1984
47795,20850,4,Universitas Padjadjaran,Hukum,1988
47796,20850,5,Institut Pertanian Bogor,Statistika,1990
47797,20851,1,,,2014
47798,20851,4,Universitas Sebelas Maret,Manajemen,2018
47799,20852,1,,,2022
47800,20852,4,BINUS University,Ilmu Komputer,2026
47801,20853,1,,,1988
47802,20853,4,Universitas Airlangga,Ilmu Komputer,1992
47803,20854,1,,,1994
47804,20854,4,Universitas Negeri Yogyakarta,Administrasi Publik,1998
47805,20854,5,Universitas Padjadjaran,Sistem Informasi,2000
47806,20855,1,,,1983
47807,20855,4,Universitas Sriwijaya,Kesehatan Masyarakat,1987
47808,20855,5,Universitas Indonesia,Statistika,1989
47809,20856,1,,,1994
47810,20856,4,Universitas Brawijaya,Statistika,1998
47811,20857,1,,,1982
47812,20857,4,Institut Pertanian Bogor,Kesehatan Masyarakat,1986
47813,20858,1,,,1988
47814,20858,4,Universitas Hasanuddin,Teknik Sipil,1992
47815,20859,1,,,2001
47816,20859,4,Universitas Diponegoro,Ekonomi,2005
47817,20860,1,,,1994
47818,20860,4,Universitas Sebelas Maret,Administrasi Negara,1998
47819,20861,1,,,2002
47820,20861,4,Universitas Diponegoro,Administrasi Negara,2006
47821,20862,1,,,2005
47822,20862,4,Universitas Gadjah Mada,Manajemen,2009
47823,20863,1,,,2006
47824,20863,4,Universitas Diponegoro,Ekonomi,2010
47825,20864,1,,,1984
47826,20864,4,Universitas Sebelas Maret,Akuntansi,1988
47827,20864,5,Universitas Negeri Yogyakarta,Manajemen,1990
47828,20865,1,,,1985
47829,20865,4,Universitas Negeri Yogyakarta,Hukum,1989
47830,20866,1,,,1998
47831,20866,4,Universitas Gadjah Mada,Matematika,2002
47832,20867,1,,,1996
47833,20867,4,Universitas Airlangga,Sistem Informasi,2000
47834,20868,1,,,1989
47835,20868,4,Universitas Airlangga,Akuntansi,1993
47836,20869,1,,,1982
47837,20869,4,Universitas Sriwijaya,Administrasi Negara,1986
47838,20870,1,,,2021
47839,20870,2,Universitas Indonesia,Matematika,2024
47840,20871,1,,,1982
47841,20871,4,Universitas Brawijaya,Statistika,1986
47842,20871,5,Universitas Sebelas Maret,Administrasi Negara,1988
47843,20872,1,,,1992
47844,20872,4,Universitas Diponegoro,Teknik Informatika,1996
47845,20872,5,Universitas Gadjah Mada,Teknik Industri,1998
47846,20873,1,,,1988
47847,20873,4,Telkom University,Kesehatan Masyarakat,1992
47848,20873,5,Universitas Negeri Jakarta,Sistem Informasi,1994
47849,20874,1,,,1987
47850,20874,4,Universitas Gadjah Mada,Ekonomi,1991
47851,20875,1,,,2007
47852,20875,2,Universitas Sriwijaya,Teknik Sipil,2010
47853,20876,1,,,2022
47854,20876,4,Universitas Sriwijaya,Statistika,2026
47855,20877,1,,,2019
47856,20877,4,Universitas Sriwijaya,Kesehatan Masyarakat,2023
47857,20878,1,,,1988
47858,20878,4,Universitas Airlangga,Manajemen,1992
47859,20879,1,,,2015
47860,20879,4,Institut Pertanian Bogor,Administrasi Negara,2019
47861,20879,5,Telkom University,Sistem Informasi,2021
47862,20880,1,,,1984
47863,20880,4,BINUS University,Teknik Sipil,1988
47864,20881,1,,,2012
47865,20881,4,Institut Pertanian Bogor,Matematika,2016
47866,20882,1,,,2004
47867,20882,4,Universitas Diponegoro,Teknik Industri,2008
47868,20883,1,,,2008
47869,20883,4,Universitas Negeri Yogyakarta,Statistika,2012
47870,20884,1,,,1991
47871,20884,4,Universitas Airlangga,Sistem Informasi,1995
47872,20884,5,Institut Pertanian Bogor,Hukum,1997
47873,20885,1,,,1989
47874,20885,4,Universitas Padjadjaran,Hukum,1993
47875,20886,1,,,1997
47876,20886,4,Universitas Gadjah Mada,Kesehatan Masyarakat,2001
47877,20887,1,,,1987
47878,20887,4,Universitas Negeri Yogyakarta,Sistem Informasi,1991
47879,20888,1,,,1997
47880,20888,4,Universitas Brawijaya,Matematika,2001
47881,20889,1,,,2022
47882,20889,4,Universitas Negeri Jakarta,Sistem Informasi,2026
47883,20890,1,,,2010
47884,20890,4,Universitas Sebelas Maret,Ekonomi,2014
47885,20891,1,,,2013
47886,20891,4,Universitas Sebelas Maret,Teknik Informatika,2017
47887,20892,1,,,2015
47888,20892,4,BINUS University,Kesehatan Masyarakat,2019
47889,20892,5,Universitas Brawijaya,Ilmu Komputer,2021
47890,20893,1,,,2015
47891,20893,4,Universitas Airlangga,Administrasi Publik,2019
47892,20894,1,,,1986
47893,20894,4,Universitas Diponegoro,Akuntansi,1990
47894,20894,5,Universitas Sebelas Maret,Statistika,1992
47895,20895,1,,,2009
47896,20895,4,Universitas Gadjah Mada,Akuntansi,2013
47897,20895,5,BINUS University,Sistem Informasi,2015
47898,20896,1,,,1982
47899,20896,4,Universitas Sebelas Maret,Administrasi Negara,1986
47900,20896,5,Universitas Padjadjaran,Kesehatan Masyarakat,1988
47901,20897,1,,,1991
47902,20897,4,Universitas Padjadjaran,Akuntansi,1995
47903,20898,1,,,2014
47904,20898,4,Telkom University,Teknik Informatika,2018
47905,20899,1,,,1985
47906,20899,4,BINUS University,Administrasi Publik,1989
47907,20900,1,,,2002
47908,20900,4,BINUS University,Sistem Informasi,2006
47909,20900,5,Universitas Indonesia,Ekonomi,2008
47910,20901,1,,,2007
47911,20901,4,Telkom University,Ilmu Komputer,2011
47912,20902,1,,,1984
47913,20902,4,Universitas Negeri Jakarta,Kesehatan Masyarakat,1988
47914,20903,1,,,1988
47915,20903,4,Universitas Negeri Jakarta,Teknik Informatika,1992
47916,20903,5,Universitas Sebelas Maret,Teknik Informatika,1994
47917,20903,6,Universitas Gadjah Mada,Administrasi Negara,1998
47918,20904,1,,,1999
47919,20904,4,Universitas Airlangga,Teknik Industri,2003
47920,20905,1,,,2016
47921,20905,4,Universitas Sriwijaya,Sistem Informasi,2020
47922,20906,1,,,1995
47923,20906,4,Universitas Negeri Yogyakarta,Ilmu Komputer,1999
47924,20907,1,,,1996
47925,20907,4,Universitas Indonesia,Ekonomi,2000
47926,20908,1,,,2014
47927,20908,4,Universitas Hasanuddin,Manajemen,2018
47928,20909,1,,,2005
47929,20909,2,Universitas Sebelas Maret,Teknik Informatika,2008
47930,20910,1,,,1992
47931,20910,4,Universitas Diponegoro,Ilmu Komputer,1996
47932,20910,5,Universitas Gadjah Mada,Teknik Industri,1998
47933,20911,1,,,1993
47934,20911,4,Universitas Diponegoro,Manajemen,1997
47935,20912,1,,,2021
47936,20912,4,Universitas Negeri Jakarta,Administrasi Negara,2025
47937,20913,1,,,2015
47938,20913,4,Universitas Airlangga,Teknik Sipil,2019
47939,20913,5,Universitas Indonesia,Hukum,2021
47940,20914,1,,,2013
47941,20914,4,Universitas Gadjah Mada,Teknik Informatika,2017
47942,20914,5,Universitas Sriwijaya,Teknik Informatika,2019
47943,20915,1,,,2004
47944,20915,4,Universitas Sriwijaya,Administrasi Publik,2008
47945,20916,1,,,1983
47946,20916,4,Universitas Sriwijaya,Akuntansi,1987
47947,20916,5,Telkom University,Administrasi Negara,1989
47948,20917,1,,,1996
47949,20917,4,Universitas Negeri Yogyakarta,Kesehatan Masyarakat,2000
47950,20918,1,,,2002
47951,20918,4,Universitas Brawijaya,Manajemen,2006
47952,20919,1,,,2000
47953,20919,4,Universitas Airlangga,Administrasi Publik,2004
47954,20919,5,Universitas Indonesia,Sistem Informasi,2006
47955,20920,1,,,2007
47956,20920,2,Institut Teknologi Bandung,Administrasi Publik,2010
47957,20921,1,,,2000
47958,20921,4,Universitas Padjadjaran,Administrasi Publik,2004
47959,20921,5,Universitas Padjadjaran,Ekonomi,2006
47960,20922,1,,,2017
47961,20922,2,Universitas Sriwijaya,Sistem Informasi,2020
47962,20923,1,,,1992
47963,20923,4,Universitas Brawijaya,Ekonomi,1996
47964,20923,5,Universitas Indonesia,Administrasi Publik,1998
47965,20924,1,,,1999
47966,20924,4,Universitas Gadjah Mada,Akuntansi,2003
47967,20924,5,Universitas Sebelas Maret,Matematika,2005
47968,20925,1,,,1983
47969,20925,4,Telkom University,Statistika,1987
47970,20926,1,,,1991
47971,20926,4,Telkom University,Ilmu Komputer,1995
47972,20927,1,,,2017
47973,20927,4,Institut Pertanian Bogor,Manajemen,2021
47974,20928,1,,,1996
47975,20928,4,BINUS University,Ekonomi,2000
47976,20928,5,Universitas Sriwijaya,Teknik Sipil,2002
47977,20929,1,,,2008
47978,20929,4,Universitas Airlangga,Teknik Sipil,2012
47979,20930,1,,,1985
47980,20930,4,Universitas Gadjah Mada,Ilmu Komputer,1989
47981,20931,1,,,1983
47982,20931,4,Universitas Gadjah Mada,Administrasi Publik,1987
47983,20931,5,Telkom University,Administrasi Negara,1989
47984,20932,1,,,1988
47985,20932,4,Institut Pertanian Bogor,Akuntansi,1992
47986,20933,1,,,1986
47987,20933,4,Universitas Padjadjaran,Kesehatan Masyarakat,1990
47988,20933,5,Universitas Airlangga,Teknik Industri,1992
47989,20934,1,,,2003
47990,20934,4,Universitas Airlangga,Administrasi Publik,2007
47991,20935,1,,,1991
47992,20935,4,BINUS University,Ilmu Komputer,1995
47993,20936,1,,,1999
47994,20936,4,Universitas Negeri Yogyakarta,Teknik Informatika,2003
47995,20936,5,Institut Teknologi Bandung,Statistika,2005
47996,20936,6,Institut Pertanian Bogor,Kesehatan Masyarakat,2009
47997,20937,1,,,1989
47998,20937,4,BINUS University,Hukum,1993
47999,20938,1,,,1987
48000,20938,4,Universitas Hasanuddin,Akuntansi,1991
48001,20938,5,Institut Pertanian Bogor,Ilmu Komputer,1993
48002,20939,1,,,2007
48003,20939,4,Universitas Sebelas Maret,Ekonomi,2011
48004,20940,1,,,1983
48005,20940,4,Telkom University,Teknik Sipil,1987
48006,20940,5,Universitas Gadjah Mada,Ekonomi,1989
48007,20941,1,,,2003
48008,20941,4,Universitas Gadjah Mada,Teknik Sipil,2007
48009,20942,1,,,1981
48010,20942,4,Universitas Diponegoro,Teknik Informatika,1985
48011,20942,5,Universitas Brawijaya,Statistika,1987
48012,20943,1,,,2002
48013,20943,4,Universitas Airlangga,Teknik Informatika,2006
48014,20944,1,,,2006
48015,20944,4,Institut Teknologi Bandung,Teknik Informatika,2010
48016,20945,1,,,1982
48017,20945,4,Universitas Hasanuddin,Administrasi Negara,1986
48018,20946,1,,,1995
48019,20946,4,Universitas Airlangga,Teknik Sipil,1999
48020,20946,5,Universitas Hasanuddin,Kesehatan Masyarakat,2001
48021,20946,6,Universitas Indonesia,Manajemen,2005
48022,20947,1,,,2016
48023,20947,2,Universitas Sebelas Maret,Hukum,2019
48024,20948,1,,,2005
48025,20948,4,Institut Pertanian Bogor,Akuntansi,2009
48026,20949,1,,,1994
48027,20949,4,Institut Teknologi Bandung,Sistem Informasi,1998
48028,20950,1,,,2001
48029,20950,4,Telkom University,Sistem Informasi,2005
48030,20951,1,,,1994
48031,20951,4,Universitas Gadjah Mada,Matematika,1998
48032,20952,1,,,2013
48033,20952,4,Universitas Padjadjaran,Hukum,2017
48034,20952,5,Institut Teknologi Bandung,Ekonomi,2019
48035,20953,1,,,1988
48036,20953,4,Universitas Negeri Yogyakarta,Ekonomi,1992
48037,20953,5,Telkom University,Ilmu Komputer,1994
48038,20953,6,Universitas Padjadjaran,Kesehatan Masyarakat,1998
48039,20954,1,,,2003
48040,20954,4,Universitas Padjadjaran,Kesehatan Masyarakat,2007
48041,20955,1,,,2003
48042,20955,4,BINUS University,Sistem Informasi,2007
48043,20956,1,,,2021
48044,20956,4,Universitas Negeri Jakarta,Ilmu Komputer,2025
48045,20957,1,,,2001
48046,20957,4,Universitas Indonesia,Ekonomi,2005
48047,20957,5,Universitas Indonesia,Sistem Informasi,2007
48048,20958,1,,,2002
48049,20958,4,Institut Teknologi Bandung,Manajemen,2006
48050,20958,5,Universitas Negeri Jakarta,Sistem Informasi,2008
48051,20959,1,,,2011
48052,20959,4,Universitas Brawijaya,Administrasi Publik,2015
48053,20960,1,,,1982
48054,20960,4,BINUS University,Hukum,1986
48055,20961,1,,,2000
48056,20961,4,BINUS University,Administrasi Negara,2004
48057,20961,5,Universitas Padjadjaran,Akuntansi,2006
48058,20962,1,,,2019
48059,20962,4,Telkom University,Administrasi Publik,2023
48060,20963,1,,,2011
48061,20963,4,Telkom University,Teknik Industri,2015
48062,20964,1,,,1981
48063,20964,4,Institut Teknologi Bandung,Teknik Sipil,1985
48064,20964,5,Universitas Sriwijaya,Teknik Industri,1987
48065,20965,1,,,1989
48066,20965,4,Universitas Indonesia,Ilmu Komputer,1993
48067,20966,1,,,2014
48068,20966,4,Universitas Sriwijaya,Administrasi Negara,2018
48069,20967,1,,,2002
48070,20967,4,Universitas Brawijaya,Administrasi Publik,2006
48071,20968,1,,,1983
48072,20968,4,Universitas Brawijaya,Teknik Industri,1987
48073,20969,1,,,2007
48074,20969,4,Universitas Brawijaya,Akuntansi,2011
48075,20970,1,,,1985
48076,20970,4,Institut Teknologi Bandung,Teknik Industri,1989
48077,20970,5,Universitas Sebelas Maret,Matematika,1991
48078,20970,6,BINUS University,Administrasi Publik,1995
48079,20971,1,,,2022
48080,20971,4,Institut Pertanian Bogor,Hukum,2026
48081,20972,1,,,2022
48082,20972,4,Universitas Hasanuddin,Administrasi Negara,2026
48083,20973,1,,,2006
48084,20973,4,Universitas Airlangga,Administrasi Publik,2010
48085,20974,1,,,1993
48086,20974,4,Institut Pertanian Bogor,Hukum,1997
48087,20975,1,,,1994
48088,20975,4,BINUS University,Matematika,1998
48089,20975,5,Universitas Diponegoro,Sistem Informasi,2000
48090,20976,1,,,2004
48091,20976,4,Telkom University,Akuntansi,2008
48092,20977,1,,,2010
48093,20977,4,Universitas Negeri Yogyakarta,Teknik Industri,2014
48094,20978,1,,,1994
48095,20978,4,BINUS University,Administrasi Publik,1998
48096,20979,1,,,2012
48097,20979,4,Universitas Brawijaya,Ekonomi,2016
48098,20980,1,,,1997
48099,20980,4,Universitas Hasanuddin,Kesehatan Masyarakat,2001
48100,20981,1,,,1996
48101,20981,4,Universitas Hasanuddin,Teknik Industri,2000
48102,20982,1,,,1993
48103,20982,4,Universitas Sebelas Maret,Manajemen,1997
48104,20983,1,,,1996
48105,20983,4,Universitas Gadjah Mada,Ilmu Komputer,2000
48106,20984,1,,,1996
48107,20984,4,BINUS University,Teknik Sipil,2000
48108,20985,1,,,2007
48109,20985,4,Universitas Airlangga,Akuntansi,2011
48110,20986,1,,,1984
48111,20986,4,Universitas Diponegoro,Teknik Sipil,1988
48112,20987,1,,,1994
48113,20987,4,Universitas Indonesia,Teknik Industri,1998
48114,20987,5,Universitas Diponegoro,Administrasi Publik,2000
48115,20987,6,Universitas Airlangga,Ekonomi,2004
48116,20988,1,,,2017
48117,20988,4,Institut Pertanian Bogor,Kesehatan Masyarakat,2021
48118,20989,1,,,1985
48119,20989,4,BINUS University,Sistem Informasi,1989
48120,20989,5,Universitas Airlangga,Teknik Sipil,1991
48121,20990,1,,,2007
48122,20990,4,Institut Pertanian Bogor,Akuntansi,2011
48123,20990,5,Universitas Indonesia,Teknik Sipil,2013
48124,20991,1,,,2014
48125,20991,4,Universitas Negeri Yogyakarta,Teknik Informatika,2018
48126,20992,1,,,2011
48127,20992,4,Universitas Indonesia,Administrasi Publik,2015
48128,20993,1,,,2002
48129,20993,4,Universitas Diponegoro,Administrasi Publik,2006
48130,20994,1,,,1992
48131,20994,4,Universitas Padjadjaran,Statistika,1996
48132,20995,1,,,2007
48133,20995,4,Universitas Diponegoro,Teknik Industri,2011
48134,20996,1,,,2021
48135,20996,4,Universitas Diponegoro,Teknik Informatika,2025
48136,20997,1,,,1996
48137,20997,4,BINUS University,Teknik Informatika,2000
48138,20998,1,,,2010
48139,20998,2,Universitas Gadjah Mada,Sistem Informasi,2013
48140,20999,1,,,1993
48141,20999,4,Universitas Negeri Jakarta,Sistem Informasi,1997
48142,21000,1,,,1986
48143,21000,4,Universitas Hasanuddin,Statistika,1990
48144,21000,5,Institut Pertanian Bogor,Akuntansi,1992
48145,21001,1,,,1991
48146,21001,4,Universitas Negeri Jakarta,Statistika,1995
48147,21002,1,,,2006
48148,21002,2,Institut Pertanian Bogor,Matematika,2009
48149,21003,1,,,1990
48150,21003,4,Universitas Airlangga,Manajemen,1994
48151,21003,5,Universitas Gadjah Mada,Statistika,1996
48152,21004,1,,,2021
48153,21004,4,BINUS University,Statistika,2025
48154,21005,1,,,2003
48155,21005,4,Universitas Sriwijaya,Administrasi Publik,2007
48156,21006,1,,,2011
48157,21006,4,Universitas Padjadjaran,Matematika,2015
48158,21007,1,,,1997
48159,21007,4,Universitas Gadjah Mada,Ekonomi,2001
48160,21007,5,Universitas Padjadjaran,Teknik Sipil,2003
48161,21007,6,Universitas Gadjah Mada,Ekonomi,2007
48162,21008,1,,,2021
48163,21008,4,Universitas Sriwijaya,Ekonomi,2025
48164,21009,1,,,1985
48165,21009,4,Telkom University,Statistika,1989
48166,21010,1,,,1994
48167,21010,4,Universitas Indonesia,Statistika,1998
48168,21011,1,,,1990
48169,21011,4,Universitas Sebelas Maret,Matematika,1994
48170,21012,1,,,2005
48171,21012,4,Telkom University,Teknik Industri,2009
48172,21013,1,,,2022
48173,21013,4,Universitas Negeri Jakarta,Hukum,2026
48174,21014,1,,,1988
48175,21014,4,Universitas Negeri Yogyakarta,Manajemen,1992
48176,21015,1,,,2021
48177,21015,2,Universitas Hasanuddin,Statistika,2024
48178,21016,1,,,2003
48179,21016,4,Telkom University,Sistem Informasi,2007
48180,21017,1,,,2000
48181,21017,4,Universitas Sriwijaya,Kesehatan Masyarakat,2004
48182,21017,5,Institut Teknologi Bandung,Administrasi Publik,2006
48183,21018,1,,,1987
48184,21018,4,Universitas Negeri Jakarta,Kesehatan Masyarakat,1991
48185,21019,1,,,1988
48186,21019,4,Universitas Padjadjaran,Administrasi Publik,1992
48187,21020,1,,,2018
48188,21020,4,Institut Teknologi Bandung,Administrasi Publik,2022
48189,21021,1,,,1983
48190,21021,4,Institut Teknologi Bandung,Akuntansi,1987
48191,21021,5,Universitas Negeri Jakarta,Sistem Informasi,1989
48192,21022,1,,,2015
48193,21022,4,Institut Pertanian Bogor,Manajemen,2019
48194,21022,5,Institut Pertanian Bogor,Akuntansi,2021
48195,21023,1,,,1986
48196,21023,4,BINUS University,Ekonomi,1990
48197,21023,5,Universitas Brawijaya,Manajemen,1992
48198,21024,1,,,2021
48199,21024,4,Universitas Diponegoro,Teknik Informatika,2025
48200,21025,1,,,1986
48201,21025,4,Universitas Padjadjaran,Administrasi Publik,1990
48202,21025,5,Universitas Negeri Yogyakarta,Teknik Sipil,1992
48203,21026,1,,,2014
48204,21026,4,BINUS University,Administrasi Publik,2018
48205,21027,1,,,1984
48206,21027,4,Universitas Airlangga,Administrasi Negara,1988
48207,21028,1,,,2009
48208,21028,4,Universitas Diponegoro,Matematika,2013
48209,21029,1,,,2001
48210,21029,4,Universitas Gadjah Mada,Ekonomi,2005
48211,21029,5,Universitas Gadjah Mada,Kesehatan Masyarakat,2007
48212,21030,1,,,2014
48213,21030,4,Institut Teknologi Bandung,Ilmu Komputer,2018
48214,21031,1,,,1991
48215,21031,4,Universitas Sebelas Maret,Teknik Informatika,1995
48216,21032,1,,,1990
48217,21032,4,Universitas Sriwijaya,Manajemen,1994
48218,21032,5,Universitas Hasanuddin,Administrasi Publik,1996
48219,21033,1,,,2009
48220,21033,4,Universitas Sriwijaya,Matematika,2013
48221,21034,1,,,2006
48222,21034,4,Universitas Negeri Jakarta,Manajemen,2010
48223,21035,1,,,2007
48224,21035,4,Universitas Sebelas Maret,Administrasi Negara,2011
48225,21036,1,,,2002
48226,21036,4,Universitas Gadjah Mada,Kesehatan Masyarakat,2006
48227,21037,1,,,1998
48228,21037,4,Universitas Brawijaya,Matematika,2002
48229,21038,1,,,2006
48230,21038,4,Universitas Diponegoro,Administrasi Negara,2010
48231,21039,1,,,2003
48232,21039,4,Universitas Negeri Jakarta,Ekonomi,2007
48233,21040,1,,,2007
48234,21040,4,Universitas Brawijaya,Akuntansi,2011
48235,21040,5,Universitas Sebelas Maret,Ekonomi,2013
48236,21041,1,,,1988
48237,21041,4,Universitas Hasanuddin,Teknik Sipil,1992
48238,21042,1,,,1995
48239,21042,4,Institut Teknologi Bandung,Teknik Industri,1999
48240,21042,5,Universitas Diponegoro,Teknik Industri,2001
48241,21043,1,,,1993
48242,21043,4,Universitas Negeri Jakarta,Ilmu Komputer,1997
48243,21043,5,Universitas Negeri Yogyakarta,Teknik Sipil,1999
48244,21044,1,,,2006
48245,21044,4,Universitas Diponegoro,Manajemen,2010
48246,21044,5,Universitas Gadjah Mada,Sistem Informasi,2012
48247,21045,1,,,1982
48248,21045,4,Universitas Diponegoro,Hukum,1986
48249,21046,1,,,1992
48250,21046,4,Universitas Negeri Yogyakarta,Hukum,1996
48251,21047,1,,,1992
48252,21047,4,Universitas Sriwijaya,Ilmu Komputer,1996
48253,21048,1,,,2009
48254,21048,4,Universitas Airlangga,Matematika,2013
48255,21049,1,,,2015
48256,21049,4,BINUS University,Ekonomi,2019
48257,21050,1,,,2012
48258,21050,4,Universitas Indonesia,Hukum,2016
