"riwayat_jabatan_id","pegawai_id","jabatan_id","instansi_id","tanggal_mulai","tanggal_selesai"
114926,16934,13,46,2018-03-25,2022-03-25
114927,16934,4,46,2022-03-25,
114928,16935,17,15,2023-08-12,
114929,16936,18,28,2000-11-14,2006-11-14
114930,16936,7,28,2006-11-14,2012-11-14
114931,16936,6,28,2012-11-14,2018-11-14
114932,16936,4,28,2018-11-14,
114933,16937,17,47,2015-09-06,2018-09-06
114934,16937,14,47,2018-09-06,2021-09-06
114935,16937,7,47,2021-09-06,
114936,16938,23,6,2025-10-16,
114937,16939,17,7,2016-09-25,2019-09-25
114938,16939,11,7,2019-09-25,2022-09-25
114939,16939,12,7,2022-09-25,
114940,16940,2,20,2021-02-14,2023-02-14
114941,16940,23,20,2023-02-14,
114942,16941,18,27,2005-11-17,2010-11-17
114943,16941,9,27,2010-11-17,2015-11-17
114944,16941,17,27,2015-11-17,2020-11-17
114945,16941,23,27,2020-11-17,
114946,16942,10,5,2020-03-14,2023-03-14
114947,16942,6,5,2023-03-14,
114948,16943,8,27,2023-01-03,
114949,16944,9,5,2026-07-27,
114950,16945,19,18,2024-08-08,
114951,16946,11,43,1991-08-28,1999-08-28
114952,16946,16,43,1999-08-28,2007-08-28
114953,16946,14,43,2007-08-28,2015-08-28
114954,16946,20,43,2015-08-28,
114955,16947,15,22,2015-03-08,2018-03-08
114956,16947,2,22,2018-03-08,2021-03-08
114957,16947,6,22,2021-03-08,
114958,16948,12,9,2004-02-06,2009-02-06
114959,16948,20,9,2009-02-06,2014-02-06
114960,16948,14,9,2014-02-06,2019-02-06
114961,16948,8,9,2019-02-06,
114962,16949,12,44,2020-05-20,2023-05-20
114963,16949,8,44,2023-05-20,
114964,16950,16,8,2024-10-23,
114965,16951,9,7,2016-01-07,2019-01-07
114966,16951,12,7,2019-01-07,2022-01-07
114967,16951,1,7,2022-01-07,
114968,16952,8,3,2009-06-22,2014-06-22
114969,16952,13,3,2014-06-22,2019-06-22
114970,16952,4,3,2019-06-22,
114971,16953,8,20,2024-09-05,
114972,16954,6,45,2020-12-27,2023-12-27
114973,16954,3,45,2023-12-27,
114974,16955,5,17,2025-08-25,
114975,16956,14,13,2015-01-05,2018-01-05
114976,16956,4,13,2018-01-05,2021-01-05
114977,16956,1,13,2021-01-05,
114978,16957,11,29,2017-08-03,2021-08-03
114979,16957,3,29,2021-08-03,
114980,16958,9,7,2018-04-15,2022-04-15
114981,16958,20,7,2022-04-15,
114982,16959,6,39,2021-10-16,2023-10-16
114983,16959,7,39,2023-10-16,
114984,16960,5,34,2019-06-26,2022-06-26
114985,16960,4,34,2022-06-26,
114986,16961,22,2,2014-07-06,2018-07-06
114987,16961,7,2,2018-07-06,2022-07-06
114988,16961,17,2,2022-07-06,
114989,16962,3,24,1990-04-09,1999-04-09
114990,16962,9,24,1999-04-09,2008-04-09
114991,16962,13,24,2008-04-09,2017-04-09
114992,16962,21,24,2017-04-09,
114993,16963,16,41,1995-07-07,2002-07-07
114994,16963,10,41,2002-07-07,2009-07-07
114995,16963,2,41,2009-07-07,2016-07-07
114996,16963,4,41,2016-07-07,
114997,16964,7,47,2002-09-01,2008-09-01
114998,16964,17,47,2008-09-01,2014-09-01
114999,16964,21,47,2014-09-01,2020-09-01
115000,16964,15,47,2020-09-01,
115001,16965,22,1,2013-03-27,2017-03-27
115002,16965,19,1,2017-03-27,2021-03-27
115003,16965,20,1,2021-03-27,
115004,16966,6,19,2023-01-14,
115005,16967,17,41,2024-04-06,
115006,16968,15,4,2013-08-22,2017-08-22
115007,16968,1,4,2017-08-22,2021-08-22
115008,16968,3,4,2021-08-22,
115009,16969,19,28,2025-10-12,
115010,16970,16,20,2018-07-06,2022-07-06
115011,16970,2,20,2022-07-06,
115012,16971,11,18,2020-08-20,2023-08-20
115013,16971,18,18,2023-08-20,
115014,16972,22,27,2008-04-21,2014-04-21
115015,16972,17,27,2014-04-21,2020-04-21
115016,16972,23,27,2020-04-21,
115017,16973,12,2,2022-01-28,
115018,16974,16,46,2002-01-25,2008-01-25
115019,16974,7,46,2008-01-25,2014-01-25
115020,16974,8,46,2014-01-25,2020-01-25
115021,16974,3,46,2020-01-25,
115022,16975,3,20,2009-05-03,2014-05-03
115023,16975,19,20,2014-05-03,2019-05-03
115024,16975,10,20,2019-05-03,
115025,16976,3,47,2017-03-10,2021-03-10
115026,16976,2,47,2021-03-10,
115027,16977,19,30,2008-09-15,2014-09-15
115028,16977,6,30,2014-09-15,2020-09-15
115029,16977,5,30,2020-09-15,
115030,16978,15,37,2026-06-10,
115031,16979,14,23,2007-05-10,2013-05-10
115032,16979,9,23,2013-05-10,2019-05-10
115033,16979,10,23,2019-05-10,
115034,16980,10,27,2010-12-02,2015-12-02
115035,16980,17,27,2015-12-02,2020-12-02
115036,16980,12,27,2020-12-02,
115037,16981,6,46,2026-04-10,
115038,16982,16,28,2005-08-08,2010-08-08
115039,16982,10,28,2010-08-08,2015-08-08
115040,16982,11,28,2015-08-08,2020-08-08
115041,16982,23,28,2020-08-08,
115042,16983,3,20,1993-07-24,2001-07-24
115043,16983,8,20,2001-07-24,2009-07-24
115044,16983,20,20,2009-07-24,2017-07-24
115045,16983,4,20,2017-07-24,
115046,16984,4,19,2020-12-28,2023-12-28
115047,16984,5,19,2023-12-28,
115048,16985,14,39,2000-09-06,2006-09-06
115049,16985,3,39,2006-09-06,2012-09-06
115050,16985,4,39,2012-09-06,2018-09-06
115051,16985,9,39,2018-09-06,
115052,16986,9,36,2021-05-03,2023-05-03
115053,16986,16,36,2023-05-03,
115054,16987,11,16,2002-11-21,2008-11-21
115055,16987,7,16,2008-11-21,2014-11-21
115056,16987,20,16,2014-11-21,2020-11-21
115057,16987,16,16,2020-11-21,
115058,16988,12,32,2017-03-17,2021-03-17
115059,16988,7,32,2021-03-17,
115060,16989,2,2,2022-09-03,
115061,16990,13,9,1994-03-01,2002-03-01
115062,16990,21,9,2002-03-01,2010-03-01
115063,16990,11,9,2010-03-01,2018-03-01
115064,16990,16,9,2018-03-01,
115065,16991,4,17,2018-06-27,2022-06-27
115066,16991,10,17,2022-06-27,
115067,16992,7,22,2018-05-23,2022-05-23
115068,16992,16,22,2022-05-23,
115069,16993,16,39,2024-05-12,
115070,16994,22,24,2021-08-09,2023-08-09
115071,16994,21,24,2023-08-09,
115072,16995,9,34,2025-08-27,
115073,16996,9,6,2019-01-13,2022-01-13
115074,16996,16,6,2022-01-13,
115075,16997,10,40,2025-09-16,
115076,16998,6,47,2019-11-08,2022-11-08
115077,16998,8,47,2022-11-08,
115078,16999,11,18,1988-07-14,1997-07-14
115079,16999,17,18,1997-07-14,2006-07-14
115080,16999,23,18,2006-07-14,2015-07-14
115081,16999,4,18,2015-07-14,
115082,17000,20,3,2024-12-08,
115083,17001,4,10,2015-07-01,2018-07-01
115084,17001,13,10,2018-07-01,2021-07-01
115085,17001,18,10,2021-07-01,
115086,17002,14,39,2026-07-26,
115087,17003,4,35,2024-01-27,
115088,17004,10,36,2017-11-18,2021-11-18
115089,17004,2,36,2021-11-18,
115090,17005,6,1,2000-05-16,2006-05-16
115091,17005,3,1,2006-05-16,2012-05-16
115092,17005,19,1,2012-05-16,2018-05-16
115093,17005,4,1,2018-05-16,
115094,17006,5,46,2025-12-04,
115095,17007,17,21,2015-03-11,2018-03-11
115096,17007,2,21,2018-03-11,2021-03-11
115097,17007,20,21,2021-03-11,
115098,17008,17,14,2015-08-08,2018-08-08
115099,17008,10,14,2018-08-08,2021-08-08
115100,17008,5,14,2021-08-08,
115101,17009,10,25,2025-12-21,
115102,17010,1,10,2022-10-27,
115103,17011,22,24,2015-04-04,2018-04-04
115104,17011,15,24,2018-04-04,2021-04-04
115105,17011,2,24,2021-04-04,
115106,17012,12,41,2013-11-15,2017-11-15
115107,17012,16,41,2017-11-15,2021-11-15
115108,17012,18,41,2021-11-15,
115109,17013,11,35,2014-04-05,2018-04-05
115110,17013,21,35,2018-04-05,2022-04-05
115111,17013,2,35,2022-04-05,
115112,17014,18,2,2020-09-19,2023-09-19
115113,17014,13,2,2023-09-19,
115114,17015,12,21,2007-03-02,2013-03-02
115115,17015,1,21,2013-03-02,2019-03-02
115116,17015,17,21,2019-03-02,
115117,17016,18,34,2004-04-18,2009-04-18
115118,17016,14,34,2009-04-18,2014-04-18
115119,17016,15,34,2014-04-18,2019-04-18
115120,17016,2,34,2019-04-18,
115121,17017,2,40,2003-09-21,2008-09-21
115122,17017,6,40,2008-09-21,2013-09-21
115123,17017,4,40,2013-09-21,2018-09-21
115124,17017,8,40,2018-09-21,
115125,17018,21,23,2007-07-01,2013-07-01
115126,17018,23,23,2013-07-01,2019-07-01
115127,17018,19,23,2019-07-01,
115128,17019,14,41,2023-09-14,
115129,17020,23,40,2020-10-23,2023-10-23
115130,17020,19,40,2023-10-23,
115131,17021,11,14,2005-02-27,2010-02-27
115132,17021,8,14,2010-02-27,2015-02-27
115133,17021,16,14,2015-02-27,2020-02-27
115134,17021,18,14,2020-02-27,
115135,17022,16,15,2024-08-23,
115136,17023,21,31,2023-03-27,
115137,17024,11,11,2021-02-23,2023-02-23
115138,17024,2,11,2023-02-23,
115139,17025,10,22,2024-02-05,
115140,17026,8,36,2021-11-27,2023-11-27
115141,17026,9,36,2023-11-27,
115142,17027,12,38,2018-02-22,2022-02-22
115143,17027,8,38,2022-02-22,
115144,17028,17,4,2022-04-27,
115145,17029,21,5,2019-06-27,2022-06-27
115146,17029,3,5,2022-06-27,
115147,17030,17,8,2022-09-28,
115148,17031,22,47,2026-02-01,
115149,17032,11,45,2024-06-03,
115150,17033,23,15,2025-07-22,
115151,17034,16,1,2017-03-12,2021-03-12
115152,17034,19,1,2021-03-12,
115153,17035,14,2,2023-07-11,
115154,17036,22,37,2021-04-27,2023-04-27
115155,17036,20,37,2023-04-27,
115156,17037,13,11,2025-11-04,
115157,17038,8,31,2003-08-16,2008-08-16
115158,17038,18,31,2008-08-16,2013-08-16
115159,17038,21,31,2013-08-16,2018-08-16
115160,17038,14,31,2018-08-16,
115161,17039,10,29,2013-03-07,2017-03-07
115162,17039,8,29,2017-03-07,2021-03-07
115163,17039,16,29,2021-03-07,
115164,17040,1,42,2005-03-03,2010-03-03
115165,17040,6,42,2010-03-03,2015-03-03
115166,17040,16,42,2015-03-03,2020-03-03
115167,17040,8,42,2020-03-03,
115168,17041,3,45,2023-10-02,
115169,17042,22,21,2024-09-12,
115170,17043,1,42,2024-11-10,
115171,17044,20,27,2020-04-17,2023-04-17
115172,17044,11,27,2023-04-17,
115173,17045,16,22,2012-06-16,2016-06-16
115174,17045,3,22,2016-06-16,2020-06-16
115175,17045,5,22,2020-06-16,
115176,17046,9,41,2023-02-19,
115177,17047,15,42,2022-07-01,
115178,17048,13,19,2000-10-01,2006-10-01
115179,17048,11,19,2006-10-01,2012-10-01
115180,17048,12,19,2012-10-01,2018-10-01
115181,17048,1,19,2018-10-01,
115182,17049,5,7,2022-07-04,
115183,17050,8,7,2012-06-15,2016-06-15
115184,17050,11,7,2016-06-15,2020-06-15
115185,17050,10,7,2020-06-15,
115186,17051,13,39,2004-01-04,2009-01-04
115187,17051,22,39,2009-01-04,2014-01-04
115188,17051,4,39,2014-01-04,2019-01-04
115189,17051,2,39,2019-01-04,
115190,17052,8,21,2025-05-20,
115191,17053,17,36,2021-09-11,2023-09-11
115192,17053,1,36,2023-09-11,
115193,17054,21,13,2021-04-12,2023-04-12
115194,17054,11,13,2023-04-12,
115195,17055,5,28,2008-03-05,2014-03-05
115196,17055,15,28,2014-03-05,2020-03-05
115197,17055,11,28,2020-03-05,
115198,17056,14,16,2015-05-14,2018-05-14
115199,17056,7,16,2018-05-14,2021-05-14
115200,17056,2,16,2021-05-14,
115201,17057,11,7,2018-05-07,2022-05-07
115202,17057,9,7,2022-05-07,
115203,17058,22,5,2026-06-10,
115204,17059,11,17,2026-04-08,
115205,17060,8,29,2019-08-20,2022-08-20
115206,17060,7,29,2022-08-20,
115207,17061,6,2,2021-10-19,2023-10-19
115208,17061,3,2,2023-10-19,
115209,17062,13,9,2023-10-14,
115210,17063,14,47,2013-01-22,2017-01-22
115211,17063,5,47,2017-01-22,2021-01-22
115212,17063,17,47,2021-01-22,
115213,17064,16,37,2021-08-02,2023-08-02
115214,17064,4,37,2023-08-02,
115215,17065,3,10,2018-03-18,2022-03-18
115216,17065,16,10,2022-03-18,
115217,17066,3,38,2007-06-08,2013-06-08
115218,17066,16,38,2013-06-08,2019-06-08
115219,17066,1,38,2019-06-08,
115220,17067,8,21,2022-05-11,
115221,17068,8,36,2007-12-20,2013-12-20
115222,17068,23,36,2013-12-20,2019-12-20
115223,17068,12,36,2019-12-20,
115224,17069,15,35,2003-10-11,2008-10-11
115225,17069,18,35,2008-10-11,2013-10-11
115226,17069,6,35,2013-10-11,2018-10-11
115227,17069,8,35,2018-10-11,
115228,17070,1,15,2023-07-25,
115229,17071,19,6,2009-10-25,2014-10-25
115230,17071,2,6,2014-10-25,2019-10-25
115231,17071,9,6,2019-10-25,
115232,17072,17,47,2016-09-26,2019-09-26
115233,17072,4,47,2019-09-26,2022-09-26
115234,17072,3,47,2022-09-26,
115235,17073,19,24,2026-05-12,
115236,17074,19,12,2025-07-16,
115237,17075,20,4,2023-07-13,
115238,17076,21,15,1998-05-10,2005-05-10
115239,17076,7,15,2005-05-10,2012-05-10
115240,17076,2,15,2012-05-10,2019-05-10
115241,17076,1,15,2019-05-10,
115242,17077,13,37,2010-06-23,2015-06-23
115243,17077,6,37,2015-06-23,2020-06-23
115244,17077,11,37,2020-06-23,
115245,17078,1,9,1999-12-23,2005-12-23
115246,17078,17,9,2005-12-23,2011-12-23
115247,17078,14,9,2011-12-23,2017-12-23
115248,17078,20,9,2017-12-23,
115249,17079,6,43,2026-02-26,
115250,17080,5,30,2022-09-08,
115251,17081,15,9,2011-03-16,2016-03-16
115252,17081,16,9,2016-03-16,2021-03-16
115253,17081,23,9,2021-03-16,
115254,17082,4,29,2014-02-05,2018-02-05
115255,17082,3,29,2018-02-05,2022-02-05
115256,17082,8,29,2022-02-05,
115257,17083,3,36,2004-12-09,2009-12-09
115258,17083,16,36,2009-12-09,2014-12-09
115259,17083,2,36,2014-12-09,2019-12-09
115260,17083,1,36,2019-12-09,
115261,17084,6,31,2026-02-24,
115262,17085,8,24,2017-04-14,2021-04-14
115263,17085,7,24,2021-04-14,
115264,17086,3,10,2025-03-22,
115265,17087,15,33,2018-06-26,2022-06-26
115266,17087,12,33,2022-06-26,
115267,17088,9,14,2006-06-08,2011-06-08
115268,17088,22,14,2011-06-08,2016-06-08
115269,17088,7,14,2016-06-08,2021-06-08
115270,17088,15,14,2021-06-08,
115271,17089,15,41,2009-12-12,2014-12-12
115272,17089,1,41,2014-12-12,2019-12-12
115273,17089,22,41,2019-12-12,
115274,17090,23,22,2008-02-17,2014-02-17
115275,17090,22,22,2014-02-17,2020-02-17
115276,17090,12,22,2020-02-17,
115277,17091,2,43,2023-03-23,
115278,17092,4,9,2022-09-19,
115279,17093,2,36,2020-12-27,2023-12-27
115280,17093,7,36,2023-12-27,
115281,17094,8,14,2023-06-17,
115282,17095,1,25,2017-12-18,2021-12-18
115283,17095,6,25,2021-12-18,
115284,17096,7,43,2005-10-01,2010-10-01
115285,17096,4,43,2010-10-01,2015-10-01
115286,17096,22,43,2015-10-01,2020-10-01
115287,17096,18,43,2020-10-01,
115288,17097,16,20,1992-01-18,2000-01-18
115289,17097,7,20,2000-01-18,2008-01-18
115290,17097,3,20,2008-01-18,2016-01-18
115291,17097,5,20,2016-01-18,
115292,17098,15,19,2025-12-16,
115293,17099,22,9,2021-05-18,2023-05-18
115294,17099,17,9,2023-05-18,
115295,17100,18,14,2023-11-06,
115296,17101,11,1,2023-03-11,
115297,17102,4,39,2021-05-25,2023-05-25
115298,17102,16,39,2023-05-25,
115299,17103,18,9,2020-10-17,2023-10-17
115300,17103,3,9,2023-10-17,
115301,17104,23,4,2018-01-11,2022-01-11
115302,17104,6,4,2022-01-11,
115303,17105,22,34,2011-10-20,2016-10-20
115304,17105,11,34,2016-10-20,2021-10-20
115305,17105,3,34,2021-10-20,
115306,17106,16,31,2026-06-26,
115307,17107,15,29,2023-06-04,
115308,17108,6,15,2001-02-06,2007-02-06
115309,17108,23,15,2007-02-06,2013-02-06
115310,17108,17,15,2013-02-06,2019-02-06
115311,17108,2,15,2019-02-06,
115312,17109,9,32,2022-07-25,
115313,17110,19,41,2022-06-28,
115314,17111,14,7,2015-01-07,2018-01-07
115315,17111,10,7,2018-01-07,2021-01-07
115316,17111,1,7,2021-01-07,
115317,17112,10,22,2021-05-06,2023-05-06
115318,17112,2,22,2023-05-06,
115319,17113,15,38,2016-12-11,2019-12-11
115320,17113,22,38,2019-12-11,2022-12-11
115321,17113,12,38,2022-12-11,
115322,17114,20,19,2021-07-15,2023-07-15
115323,17114,19,19,2023-07-15,
115324,17115,11,24,2026-05-24,
115325,17116,5,40,2008-12-09,2014-12-09
115326,17116,4,40,2014-12-09,2020-12-09
115327,17116,20,40,2020-12-09,
115328,17117,13,14,1996-03-01,2003-03-01
115329,17117,3,14,2003-03-01,2010-03-01
115330,17117,22,14,2010-03-01,2017-03-01
115331,17117,2,14,2017-03-01,
115332,17118,7,22,2023-03-18,
115333,17119,1,30,2011-02-18,2016-02-18
115334,17119,17,30,2016-02-18,2021-02-18
115335,17119,16,30,2021-02-18,
115336,17120,3,43,1995-05-18,2002-05-18
115337,17120,11,43,2002-05-18,2009-05-18
115338,17120,8,43,2009-05-18,2016-05-18
115339,17120,6,43,2016-05-18,
115340,17121,11,37,2024-11-24,
115341,17122,18,47,1992-11-12,2000-11-12
115342,17122,8,47,2000-11-12,2008-11-12
115343,17122,22,47,2008-11-12,2016-11-12
115344,17122,5,47,2016-11-12,
115345,17123,10,8,2017-01-08,2021-01-08
115346,17123,13,8,2021-01-08,
115347,17124,9,46,2026-04-11,
115348,17125,13,25,2016-11-18,2019-11-18
115349,17125,6,25,2019-11-18,2022-11-18
115350,17125,4,25,2022-11-18,
115351,17126,18,3,1990-09-19,1999-09-19
115352,17126,22,3,1999-09-19,2008-09-19
115353,17126,10,3,2008-09-19,2017-09-19
115354,17126,11,3,2017-09-19,
115355,17127,3,14,2003-05-07,2008-05-07
115356,17127,8,14,2008-05-07,2013-05-07
115357,17127,14,14,2013-05-07,2018-05-07
115358,17127,22,14,2018-05-07,
115359,17128,16,29,2001-11-19,2007-11-19
115360,17128,9,29,2007-11-19,2013-11-19
115361,17128,3,29,2013-11-19,2019-11-19
115362,17128,1,29,2019-11-19,
115363,17129,3,42,2019-05-21,2022-05-21
115364,17129,2,42,2022-05-21,
115365,17130,16,7,2018-01-06,2022-01-06
115366,17130,11,7,2022-01-06,
115367,17131,4,13,2020-11-07,2023-11-07
115368,17131,10,13,2023-11-07,
115369,17132,23,24,2002-11-05,2008-11-05
115370,17132,20,24,2008-11-05,2014-11-05
115371,17132,9,24,2014-11-05,2020-11-05
115372,17132,2,24,2020-11-05,
115373,17133,18,20,2019-12-25,2022-12-25
115374,17133,5,20,2022-12-25,
115375,17134,23,20,2023-06-24,
115376,17135,1,39,2011-02-04,2016-02-04
115377,17135,13,39,2016-02-04,2021-02-04
115378,17135,10,39,2021-02-04,
115379,17136,2,17,2016-12-17,2019-12-17
115380,17136,5,17,2019-12-17,2022-12-17
115381,17136,1,17,2022-12-17,
115382,17137,9,36,2019-03-20,2022-03-20
115383,17137,22,36,2022-03-20,
115384,17138,6,16,2008-06-14,2014-06-14
115385,17138,5,16,2014-06-14,2020-06-14
115386,17138,11,16,2020-06-14,
115387,17139,16,14,1986-08-21,1996-08-21
115388,17139,4,14,1996-08-21,2006-08-21
115389,17139,19,14,2006-08-21,2016-08-21
115390,17139,21,14,2016-08-21,
115391,17140,7,2,2022-02-21,
115392,17141,20,32,2002-04-11,2008-04-11
115393,17141,19,32,2008-04-11,2014-04-11
115394,17141,17,32,2014-04-11,2020-04-11
115395,17141,2,32,2020-04-11,
115396,17142,18,35,2019-08-13,2022-08-13
115397,17142,6,35,2022-08-13,
115398,17143,18,17,1997-03-07,2004-03-07
115399,17143,10,17,2004-03-07,2011-03-07
115400,17143,14,17,2011-03-07,2018-03-07
115401,17143,2,17,2018-03-07,
115402,17144,15,12,2024-08-12,
115403,17145,5,21,2008-06-25,2014-06-25
115404,17145,19,21,2014-06-25,2020-06-25
115405,17145,15,21,2020-06-25,
115406,17146,21,30,2024-03-01,
115407,17147,19,28,2018-01-13,2022-01-13
115408,17147,23,28,2022-01-13,
115409,17148,10,8,2026-06-18,
115410,17149,17,35,2025-10-03,
115411,17150,17,10,2008-04-12,2014-04-12
115412,17150,16,10,2014-04-12,2020-04-12
115413,17150,9,10,2020-04-12,
115414,17151,13,39,2001-11-01,2007-11-01
115415,17151,10,39,2007-11-01,2013-11-01
115416,17151,18,39,2013-11-01,2019-11-01
115417,17151,23,39,2019-11-01,
115418,17152,1,30,2023-03-01,
115419,17153,20,6,2015-05-12,2018-05-12
115420,17153,6,6,2018-05-12,2021-05-12
115421,17153,23,6,2021-05-12,
115422,17154,9,19,2025-07-18,
115423,17155,11,2,2009-05-08,2014-05-08
115424,17155,19,2,2014-05-08,2019-05-08
115425,17155,23,2,2019-05-08,
115426,17156,21,40,2021-11-16,2023-11-16
115427,17156,3,40,2023-11-16,
115428,17157,19,38,2019-08-03,2022-08-03
115429,17157,21,38,2022-08-03,
115430,17158,11,27,2007-07-08,2013-07-08
115431,17158,22,27,2013-07-08,2019-07-08
115432,17158,16,27,2019-07-08,
115433,17159,15,30,2001-10-27,2007-10-27
115434,17159,19,30,2007-10-27,2013-10-27
115435,17159,16,30,2013-10-27,2019-10-27
115436,17159,23,30,2019-10-27,
115437,17160,16,34,2021-10-26,2023-10-26
115438,17160,8,34,2023-10-26,
115439,17161,10,30,2016-10-28,2019-10-28
115440,17161,17,30,2019-10-28,2022-10-28
115441,17161,8,30,2022-10-28,
115442,17162,11,19,2015-10-06,2018-10-06
115443,17162,5,19,2018-10-06,2021-10-06
115444,17162,4,19,2021-10-06,
115445,17163,19,16,2017-07-27,2021-07-27
115446,17163,10,16,2021-07-27,
115447,17164,2,19,2021-10-11,2023-10-11
115448,17164,4,19,2023-10-11,
115449,17165,9,15,2023-10-04,
115450,17166,15,35,2010-08-27,2015-08-27
115451,17166,2,35,2015-08-27,2020-08-27
115452,17166,10,35,2020-08-27,
115453,17167,15,9,2020-08-13,2023-08-13
115454,17167,13,9,2023-08-13,
115455,17168,16,1,2010-10-10,2015-10-10
115456,17168,3,1,2015-10-10,2020-10-10
115457,17168,18,1,2020-10-10,
115458,17169,20,36,2023-05-11,
115459,17170,6,11,2018-12-26,2022-12-26
115460,17170,11,11,2022-12-26,
115461,17171,18,7,2019-07-07,2022-07-07
115462,17171,20,7,2022-07-07,
115463,17172,8,2,1997-01-08,2004-01-08
115464,17172,13,2,2004-01-08,2011-01-08
115465,17172,18,2,2011-01-08,2018-01-08
115466,17172,10,2,2018-01-08,
115467,17173,3,34,2018-06-06,2022-06-06
115468,17173,6,34,2022-06-06,
115469,17174,5,5,2020-08-01,2023-08-01
115470,17174,9,5,2023-08-01,
115471,17175,23,46,2007-10-11,2013-10-11
115472,17175,11,46,2013-10-11,2019-10-11
115473,17175,18,46,2019-10-11,
115474,17176,5,46,1990-02-28,1999-02-28
115475,17176,1,46,1999-02-28,2008-02-28
115476,17176,22,46,2008-02-28,2017-02-28
115477,17176,2,46,2017-02-28,
115478,17177,6,26,2016-01-23,2019-01-23
115479,17177,17,26,2019-01-23,2022-01-23
115480,17177,5,26,2022-01-23,
115481,17178,14,16,2012-01-08,2016-01-08
115482,17178,16,16,2016-01-08,2020-01-08
115483,17178,1,16,2020-01-08,
115484,17179,10,9,2020-06-08,2023-06-08
115485,17179,6,9,2023-06-08,
115486,17180,7,35,2001-01-25,2007-01-25
115487,17180,21,35,2007-01-25,2013-01-25
115488,17180,6,35,2013-01-25,2019-01-25
115489,17180,14,35,2019-01-25,
115490,17181,23,14,2023-03-22,
115491,17182,18,38,2018-06-22,2022-06-22
115492,17182,5,38,2022-06-22,
115493,17183,8,21,2012-08-19,2016-08-19
115494,17183,4,21,2016-08-19,2020-08-19
115495,17183,5,21,2020-08-19,
115496,17184,9,8,2006-02-14,2011-02-14
115497,17184,3,8,2011-02-14,2016-02-14
115498,17184,1,8,2016-02-14,2021-02-14
115499,17184,19,8,2021-02-14,
115500,17185,20,38,2023-01-24,
115501,17186,9,22,2026-03-08,
115502,17187,14,32,2016-12-10,2019-12-10
115503,17187,10,32,2019-12-10,2022-12-10
115504,17187,4,32,2022-12-10,
115505,17188,7,35,2010-12-07,2015-12-07
115506,17188,14,35,2015-12-07,2020-12-07
115507,17188,3,35,2020-12-07,
115508,17189,7,6,2023-05-17,
115509,17190,7,43,2000-11-03,2006-11-03
115510,17190,6,43,2006-11-03,2012-11-03
115511,17190,19,43,2012-11-03,2018-11-03
115512,17190,10,43,2018-11-03,
115513,17191,10,32,2006-01-10,2011-01-10
115514,17191,4,32,2011-01-10,2016-01-10
115515,17191,19,32,2016-01-10,2021-01-10
115516,17191,15,32,2021-01-10,
115517,17192,5,33,2016-08-26,2019-08-26
115518,17192,11,33,2019-08-26,2022-08-26
115519,17192,20,33,2022-08-26,
115520,17193,4,26,2016-08-17,2019-08-17
115521,17193,15,26,2019-08-17,2022-08-17
115522,17193,19,26,2022-08-17,
115523,17194,8,31,2024-03-06,
