"riwayat_pangkat_id","pegawai_id","pangkat_id","tanggal_mulai","tanggal_selesai"
36883,19078,6,2014-09-14,2018-09-14
36884,19078,7,2018-09-14,2022-09-14
36885,19078,8,2022-09-14,
36886,19079,6,2014-12-23,2018-12-23
36887,19079,7,2018-12-23,2022-12-23
36888,19079,8,2022-12-23,
36889,19080,4,2003-11-20,2008-11-20
36890,19080,5,2008-11-20,2013-11-20
36891,19080,6,2013-11-20,2018-11-20
36892,19080,7,2018-11-20,
36893,19081,4,2011-09-27,2016-09-27
36894,19081,5,2016-09-27,2021-09-27
36895,19081,6,2021-09-27,
36896,19082,7,2022-02-08,
36897,19083,3,2012-03-28,2016-03-28
36898,19083,4,2016-03-28,2020-03-28
36899,19083,5,2020-03-28,
36900,19084,3,1999-12-03,2005-12-03
36901,19084,4,2005-12-03,2011-12-03
36902,19084,5,2011-12-03,2017-12-03
36903,19084,6,2017-12-03,
36904,19085,7,2021-04-17,2023-04-17
36905,19085,8,2023-04-17,
36906,19086,7,2014-06-28,2018-06-28
36907,19086,8,2018-06-28,2022-06-28
36908,19086,9,2022-06-28,
36909,19087,3,2011-04-16,2016-04-16
36910,19087,4,2016-04-16,2021-04-16
36911,19087,5,2021-04-16,
36912,19088,7,2024-07-07,
36913,19089,1,2002-01-26,
36914,19090,2,2023-08-20,
36915,19091,1,1990-09-13,2008-09-13
36916,19091,2,2008-09-13,
36917,19092,3,2010-11-18,2015-11-18
36918,19092,4,2015-11-18,2020-11-18
36919,19092,5,2020-11-18,
36920,19093,7,2018-12-24,2022-12-24
36921,19093,8,2022-12-24,
36922,19094,4,2009-05-05,2014-05-05
36923,19094,5,2014-05-05,2019-05-05
36924,19094,6,2019-05-05,
36925,19095,6,2009-04-07,2014-04-07
36926,19095,7,2014-04-07,2019-04-07
36927,19095,8,2019-04-07,
36928,19096,4,2005-06-24,2010-06-24
36929,19096,5,2010-06-24,2015-06-24
36930,19096,6,2015-06-24,2020-06-24
36931,19096,7,2020-06-24,
36932,19097,3,2012-05-17,2016-05-17
36933,19097,4,2016-05-17,2020-05-17
36934,19097,5,2020-05-17,
36935,19098,8,2024-11-26,
36936,19099,1,1996-06-16,2011-06-16
36937,19099,2,2011-06-16,
36938,19100,4,2020-03-25,2023-03-25
36939,19100,5,2023-03-25,
36940,19101,7,2018-07-26,2022-07-26
36941,19101,8,2022-07-26,
36942,19102,8,2025-08-03,
36943,19103,1,1996-01-04,2011-01-04
36944,19103,2,2011-01-04,
36945,19104,6,2024-01-09,
36946,19105,1,2023-05-12,
36947,19106,5,2025-01-20,
36948,19107,9,2025-06-18,
36949,19108,2,2000-01-11,2006-01-11
36950,19108,3,2006-01-11,2012-01-11
36951,19108,4,2012-01-11,2018-01-11
36952,19108,5,2018-01-11,
36953,19109,7,2020-06-27,2023-06-27
36954,19109,8,2023-06-27,
36955,19110,5,2003-04-25,2008-04-25
36956,19110,6,2008-04-25,2013-04-25
36957,19110,7,2013-04-25,2018-04-25
36958,19110,8,2018-04-25,
36959,19111,1,2024-11-26,
36960,19112,6,2009-12-28,2014-12-28
36961,19112,7,2014-12-28,2019-12-28
36962,19112,8,2019-12-28,
36963,19113,8,2017-10-07,2021-10-07
36964,19113,9,2021-10-07,
36965,19114,5,2016-10-18,2019-10-18
36966,19114,6,2019-10-18,2022-10-18
36967,19114,7,2022-10-18,
36968,19115,7,2016-06-22,2019-06-22
36969,19115,8,2019-06-22,2022-06-22
36970,19115,9,2022-06-22,
36971,19116,1,2021-11-23,
36972,19117,9,2020-02-07,2023-02-07
36973,19117,10,2023-02-07,
36974,19118,2,2024-09-21,
36975,19119,4,2009-10-02,2014-10-02
36976,19119,5,2014-10-02,2019-10-02
36977,19119,6,2019-10-02,
36978,19120,2,2022-03-25,
36979,19121,2,2026-01-22,
36980,19122,4,2019-03-23,2022-03-23
36981,19122,5,2022-03-23,
36982,19123,2,2023-06-20,
36983,19124,3,1997-03-15,2004-03-15
36984,19124,4,2004-03-15,2011-03-15
36985,19124,5,2011-03-15,2018-03-15
36986,19124,6,2018-03-15,
36987,19125,8,2025-12-27,
36988,19126,6,2007-01-09,2013-01-09
36989,19126,7,2013-01-09,2019-01-09
36990,19126,8,2019-01-09,
36991,19127,7,2016-06-05,2019-06-05
36992,19127,8,2019-06-05,2022-06-05
36993,19127,9,2022-06-05,
36994,19128,8,2025-03-01,
36995,19129,7,2019-05-22,2022-05-22
36996,19129,8,2022-05-22,
36997,19130,1,2014-07-09,
36998,19131,6,2020-08-24,2023-08-24
36999,19131,7,2023-08-24,
37000,19132,7,2023-04-20,
37001,19133,2,2023-08-07,
37002,19134,2,2000-01-26,2006-01-26
37003,19134,3,2006-01-26,2012-01-26
37004,19134,4,2012-01-26,2018-01-26
37005,19134,5,2018-01-26,
37006,19135,2,2026-04-10,
37007,19136,6,2023-10-18,
37008,19137,6,2011-08-07,2016-08-07
37009,19137,7,2016-08-07,2021-08-07
37010,19137,8,2021-08-07,
37011,19138,1,2000-02-08,2013-02-08
37012,19138,2,2013-02-08,
37013,19139,7,2026-04-28,
37014,19140,8,2025-08-12,
37015,19141,1,2024-10-26,
37016,19142,9,2026-05-15,
37017,19143,1,2025-11-25,
37018,19144,2,2025-01-22,
37019,19145,8,2025-10-21,
37020,19146,4,2016-02-25,2019-02-25
37021,19146,5,2019-02-25,2022-02-25
37022,19146,6,2022-02-25,
37023,19147,8,2021-09-01,2023-09-01
37024,19147,9,2023-09-01,
37025,19148,8,2023-07-23,
37026,19149,5,2012-01-07,2016-01-07
37027,19149,6,2016-01-07,2020-01-07
37028,19149,7,2020-01-07,
37029,19150,3,2004-03-14,2009-03-14
37030,19150,4,2009-03-14,2014-03-14
37031,19150,5,2014-03-14,2019-03-14
37032,19150,6,2019-03-14,
37033,19151,7,2023-01-04,
37034,19152,7,2019-10-27,2022-10-27
37035,19152,8,2022-10-27,
37036,19153,1,2011-10-09,2018-10-09
37037,19153,2,2018-10-09,
37038,19154,2,2025-12-08,
37039,19155,8,2022-11-13,
37040,19156,5,2020-02-28,2023-02-28
37041,19156,6,2023-02-28,
37042,19157,7,2023-10-25,
37043,19158,5,2009-05-15,2014-05-15
37044,19158,6,2014-05-15,2019-05-15
37045,19158,7,2019-05-15,
37046,19159,9,2022-03-03,
37047,19160,1,2025-12-14,
37048,19161,1,2006-01-12,
37049,19162,3,2001-02-07,2007-02-07
37050,19162,4,2007-02-07,2013-02-07
37051,19162,5,2013-02-07,2019-02-07
37052,19162,6,2019-02-07,
37053,19163,7,2017-09-23,2021-09-23
37054,19163,8,2021-09-23,
37055,19164,4,2006-03-22,2011-03-22
37056,19164,5,2011-03-22,2016-03-22
37057,19164,6,2016-03-22,2021-03-22
37058,19164,7,2021-03-22,
37059,19165,9,2026-01-27,
37060,19166,5,2013-08-03,2017-08-03
37061,19166,6,2017-08-03,2021-08-03
37062,19166,7,2021-08-03,
37063,19167,7,2023-04-09,
37064,19168,1,2020-05-13,
37065,19169,8,2024-12-03,
37066,19170,1,2021-10-03,
37067,19171,1,2018-02-26,
37068,19172,2,2002-06-06,2008-06-06
37069,19172,3,2008-06-06,2014-06-06
37070,19172,4,2014-06-06,2020-06-06
37071,19172,5,2020-06-06,
37072,19173,4,2001-08-07,2007-08-07
37073,19173,5,2007-08-07,2013-08-07
37074,19173,6,2013-08-07,2019-08-07
37075,19173,7,2019-08-07,
37076,19174,7,2019-12-24,2022-12-24
37077,19174,8,2022-12-24,
37078,19175,6,2008-12-01,2014-12-01
37079,19175,7,2014-12-01,2020-12-01
37080,19175,8,2020-12-01,
37081,19176,3,2013-07-11,2017-07-11
37082,19176,4,2017-07-11,2021-07-11
37083,19176,5,2021-07-11,
37084,19177,5,2013-11-27,2017-11-27
37085,19177,6,2017-11-27,2021-11-27
37086,19177,7,2021-11-27,
37087,19178,2,2025-06-11,
37088,19179,8,2025-12-15,
37089,19180,5,2004-09-18,2009-09-18
37090,19180,6,2009-09-18,2014-09-18
37091,19180,7,2014-09-18,2019-09-18
37092,19180,8,2019-09-18,
37093,19181,8,2021-01-22,2023-01-22
37094,19181,9,2023-01-22,
37095,19182,4,2006-11-21,2011-11-21
37096,19182,5,2011-11-21,2016-11-21
37097,19182,6,2016-11-21,2021-11-21
37098,19182,7,2021-11-21,
37099,19183,3,2001-05-20,2007-05-20
37100,19183,4,2007-05-20,2013-05-20
37101,19183,5,2013-05-20,2019-05-20
37102,19183,6,2019-05-20,
37103,19184,1,2023-01-08,
37104,19185,5,2007-01-25,2013-01-25
37105,19185,6,2013-01-25,2019-01-25
37106,19185,7,2019-01-25,
37107,19186,1,2014-08-20,
37108,19187,2,2004-10-13,2009-10-13
37109,19187,3,2009-10-13,2014-10-13
37110,19187,4,2014-10-13,2019-10-13
37111,19187,5,2019-10-13,
37112,19188,7,2011-07-12,2016-07-12
37113,19188,8,2016-07-12,2021-07-12
37114,19188,9,2021-07-12,
37115,19189,1,2006-12-03,
37116,19190,5,2001-06-21,2007-06-21
37117,19190,6,2007-06-21,2013-06-21
37118,19190,7,2013-06-21,2019-06-21
37119,19190,8,2019-06-21,
37120,19191,5,2001-10-10,2007-10-10
37121,19191,6,2007-10-10,2013-10-10
37122,19191,7,2013-10-10,2019-10-10
37123,19191,8,2019-10-10,
37124,19192,2,2003-08-12,2008-08-12
37125,19192,3,2008-08-12,2013-08-12
37126,19192,4,2013-08-12,2018-08-12
37127,19192,5,2018-08-12,
37128,19193,1,1999-10-02,
37129,19194,7,2016-07-15,2019-07-15
37130,19194,8,2019-07-15,2022-07-15
37131,19194,9,2022-07-15,
37132,19195,1,1995-06-05,
37133,19196,1,2021-05-01,
37134,19197,9,2026-04-15,
37135,19198,1,1993-06-26,
37136,19199,7,2017-05-03,2021-05-03
37137,19199,8,2021-05-03,
37138,19200,4,2015-01-15,2018-01-15
37139,19200,5,2018-01-15,2021-01-15
37140,19200,6,2021-01-15,
37141,19201,1,2017-08-28,
37142,19202,3,2009-02-23,2014-02-23
37143,19202,4,2014-02-23,2019-02-23
37144,19202,5,2019-02-23,
37145,19203,6,2012-09-04,2016-09-04
37146,19203,7,2016-09-04,2020-09-04
37147,19203,8,2020-09-04,
37148,19204,9,2025-12-13,
37149,19205,7,2017-01-01,2021-01-01
37150,19205,8,2021-01-01,
37151,19206,6,2019-05-19,2022-05-19
37152,19206,7,2022-05-19,
37153,19207,9,2024-03-20,
37154,19208,9,2026-07-18,
37155,19209,8,2022-09-03,
37156,19210,6,2026-01-13,
37157,19211,4,2008-02-03,2014-02-03
37158,19211,5,2014-02-03,2020-02-03
37159,19211,6,2020-02-03,
37160,19212,7,2018-09-24,2022-09-24
37161,19212,8,2022-09-24,
37162,19213,7,2023-08-09,
37163,19214,5,2025-12-11,
37164,19215,3,1999-06-20,2005-06-20
37165,19215,4,2005-06-20,2011-06-20
37166,19215,5,2011-06-20,2017-06-20
37167,19215,6,2017-06-20,
37168,19216,4,2021-06-01,2023-06-01
37169,19216,5,2023-06-01,
37170,19217,8,2022-01-20,
37171,19218,9,2025-04-17,
37172,19219,4,2014-11-17,2018-11-17
37173,19219,5,2018-11-17,2022-11-17
37174,19219,6,2022-11-17,
37175,19220,8,2024-08-25,
37176,19221,4,2015-08-03,2018-08-03
37177,19221,5,2018-08-03,2021-08-03
37178,19221,6,2021-08-03,
37179,19222,8,2023-07-03,
37180,19223,3,1996-12-05,2003-12-05
37181,19223,4,2003-12-05,2010-12-05
37182,19223,5,2010-12-05,2017-12-05
37183,19223,6,2017-12-05,
37184,19224,3,2012-04-12,2016-04-12
37185,19224,4,2016-04-12,2020-04-12
37186,19224,5,2020-04-12,
37187,19225,1,2020-05-22,2023-05-22
37188,19225,2,2023-05-22,
37189,19226,1,1993-07-14,2009-07-14
37190,19226,2,2009-07-14,
37191,19227,7,2015-07-10,2018-07-10
37192,19227,8,2018-07-10,2021-07-10
37193,19227,9,2021-07-10,
37194,19228,1,2026-04-13,
37195,19229,7,2019-12-03,2022-12-03
37196,19229,8,2022-12-03,
37197,19230,1,2013-09-27,2019-09-27
37198,19230,2,2019-09-27,
37199,19231,1,2025-01-12,
37200,19232,2,1996-09-16,2003-09-16
37201,19232,3,2003-09-16,2010-09-16
37202,19232,4,2010-09-16,2017-09-16
37203,19232,5,2017-09-16,
37204,19233,6,2018-05-18,2022-05-18
37205,19233,7,2022-05-18,
37206,19234,4,2003-03-04,2008-03-04
37207,19234,5,2008-03-04,2013-03-04
37208,19234,6,2013-03-04,2018-03-04
37209,19234,7,2018-03-04,
37210,19235,1,2011-10-13,2018-10-13
37211,19235,2,2018-10-13,
37212,19236,7,2019-02-14,2022-02-14
37213,19236,8,2022-02-14,
37214,19237,1,2020-02-12,2023-02-12
37215,19237,2,2023-02-12,
37216,19238,1,2014-10-23,2020-10-23
37217,19238,2,2020-10-23,
37218,19239,8,2023-11-07,
37219,19240,3,2000-01-26,2006-01-26
37220,19240,4,2006-01-26,2012-01-26
37221,19240,5,2012-01-26,2018-01-26
37222,19240,6,2018-01-26,
37223,19241,6,2016-06-28,2019-06-28
37224,19241,7,2019-06-28,2022-06-28
37225,19241,8,2022-06-28,
37226,19242,4,2014-08-18,2018-08-18
37227,19242,5,2018-08-18,2022-08-18
37228,19242,6,2022-08-18,
37229,19243,8,2019-05-27,2022-05-27
37230,19243,9,2022-05-27,
37231,19244,1,2006-10-12,2016-10-12
37232,19244,2,2016-10-12,
37233,19245,6,2009-05-18,2014-05-18
37234,19245,7,2014-05-18,2019-05-18
37235,19245,8,2019-05-18,
37236,19246,3,2013-12-12,2017-12-12
37237,19246,4,2017-12-12,2021-12-12
37238,19246,5,2021-12-12,
37239,19247,6,2019-08-23,2022-08-23
37240,19247,7,2022-08-23,
37241,19248,2,2023-01-18,
37242,19249,3,2002-06-02,2008-06-02
37243,19249,4,2008-06-02,2014-06-02
37244,19249,5,2014-06-02,2020-06-02
37245,19249,6,2020-06-02,
37246,19250,2,2001-03-09,2007-03-09
37247,19250,3,2007-03-09,2013-03-09
37248,19250,4,2013-03-09,2019-03-09
37249,19250,5,2019-03-09,
37250,19251,1,2011-04-10,2018-04-10
37251,19251,2,2018-04-10,
37252,19252,5,2020-06-16,2023-06-16
37253,19252,6,2023-06-16,
37254,19253,1,2026-07-06,
37255,19254,3,2005-03-19,2010-03-19
37256,19254,4,2010-03-19,2015-03-19
37257,19254,5,2015-03-19,2020-03-19
37258,19254,6,2020-03-19,
37259,19255,1,2009-04-01,2017-04-01
37260,19255,2,2017-04-01,
37261,19256,1,2022-09-21,
37262,19257,5,2010-12-09,2015-12-09
37263,19257,6,2015-12-09,2020-12-09
37264,19257,7,2020-12-09,
37265,19258,1,1996-05-21,
37266,19259,1,2011-12-09,
37267,19260,8,2025-09-25,
37268,19261,7,2018-12-15,2022-12-15
37269,19261,8,2022-12-15,
37270,19262,1,1995-04-18,
37271,19263,1,2025-07-26,
37272,19264,1,1993-07-19,2009-07-19
37273,19264,2,2009-07-19,
37274,19265,7,2026-05-22,
37275,19266,1,2017-05-03,
37276,19267,1,2019-04-22,
37277,19268,4,2019-01-15,2022-01-15
37278,19268,5,2022-01-15,
37279,19269,2,2025-10-10,
37280,19270,4,2003-03-04,2008-03-04
37281,19270,5,2008-03-04,2013-03-04
37282,19270,6,2013-03-04,2018-03-04
37283,19270,7,2018-03-04,
37284,19271,2,2006-10-06,2011-10-06
37285,19271,3,2011-10-06,2016-10-06
37286,19271,4,2016-10-06,2021-10-06
37287,19271,5,2021-10-06,
37288,19272,1,1995-02-10,
37289,19273,2,2025-06-17,
37290,19274,1,2026-03-24,
37291,19275,8,2022-09-25,
37292,19276,6,2023-10-09,
37293,19277,2,2005-06-23,2010-06-23
37294,19277,3,2010-06-23,2015-06-23
37295,19277,4,2015-06-23,2020-06-23
37296,19277,5,2020-06-23,
37297,19278,7,2026-06-04,
37298,19279,5,2008-06-01,2014-06-01
37299,19279,6,2014-06-01,2020-06-01
37300,19279,7,2020-06-01,
37301,19280,4,2006-09-16,2011-09-16
37302,19280,5,2011-09-16,2016-09-16
37303,19280,6,2016-09-16,2021-09-16
37304,19280,7,2021-09-16,
37305,19281,1,1995-06-17,2010-06-17
37306,19281,2,2010-06-17,
37307,19282,4,2018-05-22,2022-05-22
37308,19282,5,2022-05-22,
37309,19283,8,2023-01-23,
37310,19284,6,2023-12-23,
37311,19285,1,2024-05-13,
37312,19286,2,2022-08-19,
37313,19287,6,2016-03-16,2019-03-16
37314,19287,7,2019-03-16,2022-03-16
37315,19287,8,2022-03-16,
37316,19288,1,2008-01-20,
37317,19289,3,2003-06-17,2008-06-17
37318,19289,4,2008-06-17,2013-06-17
37319,19289,5,2013-06-17,2018-06-17
37320,19289,6,2018-06-17,
37321,19290,7,2026-07-12,
37322,19291,1,2017-09-10,2021-09-10
37323,19291,2,2021-09-10,
37324,19292,1,2026-06-20,
37325,19293,4,1998-08-16,2005-08-16
37326,19293,5,2005-08-16,2012-08-16
37327,19293,6,2012-08-16,2019-08-16
37328,19293,7,2019-08-16,
37329,19294,3,2015-08-02,2018-08-02
37330,19294,4,2018-08-02,2021-08-02
37331,19294,5,2021-08-02,
37332,19295,1,2001-02-02,
37333,19296,4,1998-04-01,2005-04-01
37334,19296,5,2005-04-01,2012-04-01
37335,19296,6,2012-04-01,2019-04-01
37336,19296,7,2019-04-01,
37337,19297,1,2005-10-28,2015-10-28
37338,19297,2,2015-10-28,
37339,19298,1,2021-10-19,2023-10-19
37340,19298,2,2023-10-19,
37341,19299,4,2003-03-26,2008-03-26
37342,19299,5,2008-03-26,2013-03-26
37343,19299,6,2013-03-26,2018-03-26
37344,19299,7,2018-03-26,
37345,19300,5,2006-08-01,2011-08-01
37346,19300,6,2011-08-01,2016-08-01
37347,19300,7,2016-08-01,2021-08-01
37348,19300,8,2021-08-01,
37349,19301,3,2016-03-08,2019-03-08
37350,19301,4,2019-03-08,2022-03-08
37351,19301,5,2022-03-08,
37352,19302,4,2003-09-02,2008-09-02
37353,19302,5,2008-09-02,2013-09-02
37354,19302,6,2013-09-02,2018-09-02
37355,19302,7,2018-09-02,
37356,19303,1,2025-02-22,
37357,19304,9,2024-08-03,
37358,19305,1,2000-10-06,2013-10-06
37359,19305,2,2013-10-06,
37360,19306,1,2018-10-03,2022-10-03
37361,19306,2,2022-10-03,
37362,19307,8,2024-10-28,
37363,19308,1,2018-01-13,2022-01-13
37364,19308,2,2022-01-13,
37365,19309,4,2014-03-23,2018-03-23
37366,19309,5,2018-03-23,2022-03-23
37367,19309,6,2022-03-23,
37368,19310,10,2026-01-18,
37369,19311,1,2021-07-04,
37370,19312,7,2019-07-19,2022-07-19
37371,19312,8,2022-07-19,
37372,19313,8,2022-03-10,
37373,19314,5,2019-02-07,2022-02-07
37374,19314,6,2022-02-07,
37375,19315,1,2024-06-18,
37376,19316,8,2025-09-10,
37377,19317,4,2004-01-13,2009-01-13
37378,19317,5,2009-01-13,2014-01-13
37379,19317,6,2014-01-13,2019-01-13
37380,19317,7,2019-01-13,
37381,19318,8,2024-12-06,
37382,19319,6,2025-06-06,
37383,19320,3,2000-04-19,2006-04-19
37384,19320,4,2006-04-19,2012-04-19
37385,19320,5,2012-04-19,2018-04-19
37386,19320,6,2018-04-19,
37387,19321,1,2014-12-18,
37388,19322,5,2013-11-12,2017-11-12
37389,19322,6,2017-11-12,2021-11-12
37390,19322,7,2021-11-12,
37391,19323,1,1989-09-01,2007-09-01
37392,19323,2,2007-09-01,
37393,19324,2,2026-06-25,
37394,19325,5,2012-03-14,2016-03-14
37395,19325,6,2016-03-14,2020-03-14
37396,19325,7,2020-03-14,
37397,19326,5,2009-07-26,2014-07-26
37398,19326,6,2014-07-26,2019-07-26
37399,19326,7,2019-07-26,
37400,19327,2,2003-11-19,2008-11-19
37401,19327,3,2008-11-19,2013-11-19
37402,19327,4,2013-11-19,2018-11-19
37403,19327,5,2018-11-19,
37404,19328,1,1998-11-28,2012-11-28
37405,19328,2,2012-11-28,
37406,19329,6,2025-01-04,
37407,19330,4,2005-08-26,2010-08-26
37408,19330,5,2010-08-26,2015-08-26
37409,19330,6,2015-08-26,2020-08-26
37410,19330,7,2020-08-26,
37411,19331,5,2015-01-11,2018-01-11
37412,19331,6,2018-01-11,2021-01-11
37413,19331,7,2021-01-11,
37414,19332,2,1994-12-16,2002-12-16
37415,19332,3,2002-12-16,2010-12-16
37416,19332,4,2010-12-16,2018-12-16
37417,19332,5,2018-12-16,
37418,19333,7,2019-08-19,2022-08-19
37419,19333,8,2022-08-19,
37420,19334,2,2025-05-22,
37421,19335,1,1995-12-11,2010-12-11
37422,19335,2,2010-12-11,
37423,19336,5,1996-07-09,2003-07-09
37424,19336,6,2003-07-09,2010-07-09
37425,19336,7,2010-07-09,2017-07-09
37426,19336,8,2017-07-09,
37427,19337,1,2014-11-15,
37428,19338,1,2004-02-21,
37429,19339,1,2016-04-25,2021-04-25
37430,19339,2,2021-04-25,
37431,19340,5,1997-09-10,2004-09-10
37432,19340,6,2004-09-10,2011-09-10
37433,19340,7,2011-09-10,2018-09-10
37434,19340,8,2018-09-10,
37435,19341,2,1999-11-24,2005-11-24
37436,19341,3,2005-11-24,2011-11-24
37437,19341,4,2011-11-24,2017-11-24
37438,19341,5,2017-11-24,
37439,19342,2,2026-03-18,
37440,19343,6,2025-08-21,
37441,19344,2,2023-03-01,
37442,19345,3,2002-07-18,2008-07-18
37443,19345,4,2008-07-18,2014-07-18
37444,19345,5,2014-07-18,2020-07-18
37445,19345,6,2020-07-18,
37446,19346,8,2026-05-21,
37447,19347,7,2021-03-21,2023-03-21
37448,19347,8,2023-03-21,
37449,19348,3,2013-03-08,2017-03-08
37450,19348,4,2017-03-08,2021-03-08
37451,19348,5,2021-03-08,
37452,19349,2,2024-09-07,
37453,19350,4,2010-02-26,2015-02-26
37454,19350,5,2015-02-26,2020-02-26
37455,19350,6,2020-02-26,
37456,19351,6,2025-05-20,
37457,19352,1,2016-09-16,2021-09-16
37458,19352,2,2021-09-16,
37459,19353,8,2022-12-26,
37460,19354,1,2022-05-15,
37461,19355,1,2025-03-14,
37462,19356,5,2020-11-15,2023-11-15
37463,19356,6,2023-11-15,
37464,19357,1,1993-10-08,
37465,19358,7,2026-05-11,
37466,19359,6,2007-04-09,2013-04-09
37467,19359,7,2013-04-09,2019-04-09
37468,19359,8,2019-04-09,
37469,19360,2,2026-06-10,
37470,19361,6,2017-02-01,2021-02-01
37471,19361,7,2021-02-01,
37472,19362,2,2023-07-11,
37473,19363,1,1987-01-11,2006-01-11
37474,19363,2,2006-01-11,
37475,19364,1,2004-06-04,2015-06-04
37476,19364,2,2015-06-04,
37477,19365,8,2024-10-03,
37478,19366,4,2019-03-02,2022-03-02
37479,19366,5,2022-03-02,
37480,19367,3,1999-09-11,2005-09-11
37481,19367,4,2005-09-11,2011-09-11
37482,19367,5,2011-09-11,2017-09-11
37483,19367,6,2017-09-11,
37484,19368,1,2007-08-05,
37485,19369,7,2019-02-18,2022-02-18
37486,19369,8,2022-02-18,
37487,19370,4,2010-02-20,2015-02-20
37488,19370,5,2015-02-20,2020-02-20
37489,19370,6,2020-02-20,
37490,19371,1,2007-02-18,2016-02-18
37491,19371,2,2016-02-18,
37492,19372,1,2026-07-23,
37493,19373,5,2024-09-24,
37494,19374,1,1997-01-12,
37495,19375,8,2024-07-10,
37496,19376,6,2014-05-27,2018-05-27
37497,19376,7,2018-05-27,2022-05-27
37498,19376,8,2022-05-27,
37499,19377,8,2020-09-27,2023-09-27
37500,19377,9,2023-09-27,
37501,19378,5,2022-11-17,
37502,19379,7,2010-08-14,2015-08-14
37503,19379,8,2015-08-14,2020-08-14
37504,19379,9,2020-08-14,
37505,19380,5,2021-08-21,2023-08-21
37506,19380,6,2023-08-21,
37507,19381,6,2016-06-20,2019-06-20
37508,19381,7,2019-06-20,2022-06-20
37509,19381,8,2022-06-20,
37510,19382,1,2013-11-20,
37511,19383,1,2025-02-27,
37512,19384,1,2020-02-25,
37513,19385,5,2004-04-04,2009-04-04
37514,19385,6,2009-04-04,2014-04-04
37515,19385,7,2014-04-04,2019-04-04
37516,19385,8,2019-04-04,
37517,19386,5,2025-08-17,
37518,19387,1,2020-06-24,2023-06-24
37519,19387,2,2023-06-24,
37520,19388,7,2007-01-12,2013-01-12
37521,19388,8,2013-01-12,2019-01-12
37522,19388,9,2019-01-12,
37523,19389,4,2008-10-05,2014-10-05
37524,19389,5,2014-10-05,2020-10-05
37525,19389,6,2020-10-05,
37526,19390,3,1998-12-08,2005-12-08
37527,19390,4,2005-12-08,2012-12-08
37528,19390,5,2012-12-08,2019-12-08
37529,19390,6,2019-12-08,
37530,19391,6,2024-11-26,
37531,19392,8,2019-05-27,2022-05-27
37532,19392,9,2022-05-27,
37533,19393,1,2022-11-16,
37534,19394,1,2021-08-24,
37535,19395,8,2025-02-24,
37536,19396,8,2024-06-21,
37537,19397,1,2017-12-13,2021-12-13
37538,19397,2,2021-12-13,
37539,19398,8,2025-06-22,
37540,19399,7,2020-03-11,2023-03-11
37541,19399,8,2023-03-11,
37542,19400,8,2016-02-04,2019-02-04
37543,19400,9,2019-02-04,2022-02-04
37544,19400,10,2022-02-04,
37545,19401,1,2025-09-06,
37546,19402,7,2012-12-19,2016-12-19
37547,19402,8,2016-12-19,2020-12-19
37548,19402,9,2020-12-19,
37549,19403,5,2022-05-02,
37550,19404,8,2024-12-20,
37551,19405,8,2024-11-04,
37552,19406,7,2021-05-20,2023-05-20
37553,19406,8,2023-05-20,
37554,19407,6,2019-12-07,2022-12-07
37555,19407,7,2022-12-07,
37556,19408,1,2026-05-11,
37557,19409,6,2008-09-14,2014-09-14
37558,19409,7,2014-09-14,2020-09-14
37559,19409,8,2020-09-14,
37560,19410,4,2021-03-16,2023-03-16
37561,19410,5,2023-03-16,
37562,19411,7,2021-10-17,2023-10-17
37563,19411,8,2023-10-17,
37564,19412,5,2019-08-11,2022-08-11
37565,19412,6,2022-08-11,
37566,19413,5,2026-02-19,
37567,19414,8,2026-07-26,
37568,19415,1,2017-02-08,
37569,19416,3,2003-09-28,2008-09-28
37570,19416,4,2008-09-28,2013-09-28
37571,19416,5,2013-09-28,2018-09-28
37572,19416,6,2018-09-28,
37573,19417,1,2018-11-08,
37574,19418,4,2007-08-15,2013-08-15
37575,19418,5,2013-08-15,2019-08-15
37576,19418,6,2019-08-15,
37577,19419,5,2022-01-11,
37578,19420,1,2006-08-09,
37579,19421,3,2009-02-06,2014-02-06
37580,19421,4,2014-02-06,2019-02-06
37581,19421,5,2019-02-06,
37582,19422,1,2025-11-27,
37583,19423,1,2026-02-14,
37584,19424,7,2019-12-25,2022-12-25
37585,19424,8,2022-12-25,
37586,19425,1,1993-05-01,
37587,19426,1,2018-02-22,2022-02-22
37588,19426,2,2022-02-22,
37589,19427,8,2023-05-17,
37590,19428,2,2024-02-03,
37591,19429,1,2019-08-24,2022-08-24
37592,19429,2,2022-08-24,
37593,19430,7,2025-01-07,
37594,19431,1,2018-09-07,
37595,19432,1,2021-03-23,
37596,19433,2,2024-09-04,
37597,19434,5,2009-07-03,2014-07-03
37598,19434,6,2014-07-03,2019-07-03
37599,19434,7,2019-07-03,
37600,19435,1,2024-07-08,
